district,cycle,total_amount_ind,tran_count_ind,total_amount_without_LTS1_ind,tran_count_without_LTS1_ind,total_amount_no_primary_ind,tran_count_no_primary_ind,total_amount_no_primary_without_LTS1_ind,tran_count_no_primary_without_LTS1_ind,total_amount_primary_ind,tran_count_primary_ind,total_amount_primary_without_LTS1_ind,tran_count_primary_without_LTS1_ind,total_amount_gen_ind,tran_count_gen_ind,total_amount_gen_without_LTS1_ind,tran_count_gen_without_LTS1_ind,total_amount_special_ind,tran_count_special_ind,total_amount_special_without_LTS1_ind,tran_count_special_without_LTS1_ind,total_amount_dem_gen_ind,tran_count_dem_gen_ind,total_amount_dem_gen_without_LTS1_ind,tran_count_dem_gen_without_LTS1_ind,total_amount_dem_primary_ind,tran_count_dem_primary_ind,total_amount_dem_primary_without_LTS1_ind,tran_count_dem_primary_without_LTS1_ind,total_amount_dem_special_ind,tran_count_dem_special_ind,total_amount_dem_special_without_LTS1_ind,tran_count_dem_special_without_LTS1_ind,total_amount_rep_gen_ind,tran_count_rep_gen_ind,total_amount_rep_gen_without_LTS1_ind,tran_count_rep_gen_without_LTS1_ind,total_amount_rep_primary_ind,tran_count_rep_primary_ind,total_amount_rep_primary_without_LTS1_ind,tran_count_rep_primary_without_LTS1_ind,total_amount_rep_special_ind,tran_count_rep_special_ind,total_amount_rep_special_without_LTS1_ind,tran_count_rep_special_without_LTS1_ind,total_amount_smallind,tran_count_smallind,total_amount_without_LTS1_smallind,tran_count_without_LTS1_smallind,total_amount_no_primary_smallind,tran_count_no_primary_smallind,total_amount_no_primary_without_LTS1_smallind,tran_count_no_primary_without_LTS1_smallind,total_amount_primary_smallind,tran_count_primary_smallind,total_amount_primary_without_LTS1_smallind,tran_count_primary_without_LTS1_smallind,total_amount_gen_smallind,tran_count_gen_smallind,total_amount_gen_without_LTS1_smallind,tran_count_gen_without_LTS1_smallind,total_amount_special_smallind,tran_count_special_smallind,total_amount_special_without_LTS1_smallind,tran_count_special_without_LTS1_smallind,total_amount_dem_gen_smallind,tran_count_dem_gen_smallind,total_amount_dem_gen_without_LTS1_smallind,tran_count_dem_gen_without_LTS1_smallind,total_amount_dem_primary_smallind,tran_count_dem_primary_smallind,total_amount_dem_primary_without_LTS1_smallind,tran_count_dem_primary_without_LTS1_smallind,total_amount_dem_special_smallind,tran_count_dem_special_smallind,total_amount_dem_special_without_LTS1_smallind,tran_count_dem_special_without_LTS1_smallind,total_amount_rep_gen_smallind,tran_count_rep_gen_smallind,total_amount_rep_gen_without_LTS1_smallind,tran_count_rep_gen_without_LTS1_smallind,total_amount_rep_primary_smallind,tran_count_rep_primary_smallind,total_amount_rep_primary_without_LTS1_smallind,tran_count_rep_primary_without_LTS1_smallind,total_amount_rep_special_smallind,tran_count_rep_special_smallind,total_amount_rep_special_without_LTS1_smallind,tran_count_rep_special_without_LTS1_smallind
IA01,2002,811210.06,2285.0,811210.06,2285.0,507581.06,1589.0,507581.06,1589.0,303629.0,696.0,303629.0,696.0,422311.0,813.0,422311.0,813.0,0.0,0.0,0.0,0.0,160711.0,373.0,160711.0,373.0,170379.0,424.0,170379.0,424.0,0.0,0.0,0.0,0.0,261600.0,440.0,261600.0,440.0,133250.0,272.0,133250.0,272.0,0.0,0.0,0.0,0.0,50559.88,781.0,50559.88,781.0,47838.88,729.0,47838.88,729.0,2721.0,52.0,2721.0,52.0,329.0,13.0,329.0,13.0,0.0,0.0,0.0,0.0,329.0,13.0,329.0,13.0,2721.0,52.0,2721.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA02,2002,754289.4,2248.0,754289.4,2248.0,467942.4,1475.0,467942.4,1475.0,286347.0,773.0,286347.0,773.0,405628.0,800.0,405628.0,800.0,0.0,0.0,0.0,0.0,185801.0,402.0,185801.0,402.0,188355.0,535.0,188355.0,535.0,0.0,0.0,0.0,0.0,219827.0,398.0,219827.0,398.0,97992.0,238.0,97992.0,238.0,0.0,0.0,0.0,0.0,60749.9,672.0,60749.9,672.0,60749.9,672.0,60749.9,672.0,0.0,0.0,0.0,0.0,230.0,3.0,230.0,3.0,0.0,0.0,0.0,0.0,230.0,3.0,230.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA03,2002,955328.7,2290.0,955328.7,2290.0,591544.7,1554.0,591544.7,1554.0,363784.0,736.0,363784.0,736.0,387977.0,743.0,387977.0,743.0,0.0,0.0,0.0,0.0,137890.0,236.0,137890.0,236.0,157425.0,271.0,157425.0,271.0,0.0,0.0,0.0,0.0,250087.0,507.0,250087.0,507.0,206359.0,465.0,206359.0,465.0,0.0,0.0,0.0,0.0,49574.79,525.0,49574.79,525.0,48774.79,519.0,48774.79,519.0,800.0,6.0,800.0,6.0,450.0,4.0,450.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,4.0,450.0,4.0,800.0,6.0,800.0,6.0,0.0,0.0,0.0,0.0
IA04,2002,978939.66,3091.0,978939.66,3091.0,683545.66,2525.0,683545.66,2525.0,295394.0,566.0,295394.0,566.0,356642.0,698.0,356642.0,698.0,0.0,0.0,0.0,0.0,181001.0,368.0,181001.0,368.0,130969.0,347.0,130969.0,347.0,0.0,0.0,0.0,0.0,175641.0,330.0,175641.0,330.0,164425.0,219.0,164425.0,219.0,0.0,0.0,0.0,0.0,92397.2,1530.0,92397.2,1530.0,89348.2,1449.0,89348.2,1449.0,3049.0,81.0,3049.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.0,81.0,3049.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA05,2002,641569.69,1857.0,641569.69,1857.0,183677.69,960.0,183677.69,960.0,457892.0,897.0,457892.0,897.0,69700.0,148.0,69700.0,148.0,12400.0,25.0,12400.0,25.0,23300.0,47.0,23300.0,47.0,6660.0,22.0,6660.0,22.0,0.0,0.0,0.0,0.0,46400.0,101.0,46400.0,101.0,451232.0,875.0,451232.0,875.0,12400.0,25.0,12400.0,25.0,47723.85,699.0,47723.85,699.0,47393.85,697.0,47393.85,697.0,330.0,2.0,330.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,2.0,330.0,2.0,0.0,0.0,0.0,0.0
IA06,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID01,2002,529746.03,1484.0,529746.03,1484.0,297477.03,1043.0,297477.03,1043.0,232269.0,441.0,232269.0,441.0,220153.0,484.0,220153.0,484.0,0.0,0.0,0.0,0.0,65159.0,155.0,65159.0,155.0,59431.0,126.0,59431.0,126.0,0.0,0.0,0.0,0.0,154994.0,329.0,154994.0,329.0,172838.0,315.0,172838.0,315.0,0.0,0.0,0.0,0.0,41789.15,490.0,41789.15,490.0,41789.15,490.0,41789.15,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID02,2002,65551.82,163.0,65551.82,163.0,42601.82,105.0,42601.82,105.0,22950.0,58.0,22950.0,58.0,41043.0,90.0,41043.0,90.0,0.0,0.0,0.0,0.0,1050.0,3.0,1050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39993.0,87.0,39993.0,87.0,22950.0,58.0,22950.0,58.0,0.0,0.0,0.0,0.0,1215.68,14.0,1215.68,14.0,1215.68,14.0,1215.68,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL01,2002,332450.0,440.0,332450.0,440.0,55500.0,83.0,55500.0,83.0,276950.0,357.0,276950.0,357.0,45150.0,66.0,45150.0,66.0,0.0,0.0,0.0,0.0,45150.0,66.0,45150.0,66.0,276950.0,357.0,276950.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,5.0,600.0,5.0,600.0,5.0,600.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL02,2002,327203.0,616.0,327203.0,616.0,129459.0,220.0,129459.0,220.0,197744.0,396.0,197744.0,396.0,114154.0,165.0,114154.0,165.0,0.0,0.0,0.0,0.0,114154.0,165.0,114154.0,165.0,197744.0,396.0,197744.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555.0,31.0,3555.0,31.0,3555.0,31.0,3555.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL03,2002,156956.74,313.0,156956.74,313.0,97306.74,184.0,97306.74,184.0,59650.0,129.0,59650.0,129.0,48000.0,87.0,48000.0,87.0,0.0,0.0,0.0,0.0,48000.0,87.0,48000.0,87.0,57750.0,126.0,57750.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,3.0,1900.0,3.0,0.0,0.0,0.0,0.0,1625.0,13.0,1625.0,13.0,1625.0,13.0,1625.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL04,2002,762797.9,1591.0,762797.9,1591.0,105473.9,392.0,105473.9,392.0,657324.0,1199.0,657324.0,1199.0,78525.0,110.0,78525.0,110.0,0.0,0.0,0.0,0.0,78525.0,110.0,78525.0,110.0,657324.0,1199.0,657324.0,1199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28198.47,316.0,28198.47,316.0,26209.47,279.0,26209.47,279.0,1989.0,37.0,1989.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,37.0,1989.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL05,2002,3091771.83,5222.0,3091771.83,5222.0,776954.83,1365.0,776954.83,1365.0,2314817.0,3857.0,2314817.0,3857.0,623314.0,809.0,623314.0,809.0,0.0,0.0,0.0,0.0,575301.0,697.0,575301.0,697.0,2287672.0,3774.0,2287672.0,3774.0,0.0,0.0,0.0,0.0,48013.0,112.0,48013.0,112.0,27145.0,83.0,27145.0,83.0,0.0,0.0,0.0,0.0,38984.0,414.0,38984.0,414.0,36426.0,379.0,36426.0,379.0,2558.0,35.0,2558.0,35.0,1905.0,26.0,1905.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,26.0,1905.0,26.0,2558.0,35.0,2558.0,35.0,0.0,0.0,0.0,0.0
IL06,2002,163011.0,241.0,163011.0,241.0,75600.0,101.0,75600.0,101.0,87411.0,140.0,87411.0,140.0,74100.0,99.0,74100.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74100.0,99.0,74100.0,99.0,87411.0,140.0,87411.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL07,2002,94006.4,190.0,94006.4,190.0,26856.4,71.0,26856.4,71.0,67150.0,119.0,67150.0,119.0,24745.0,44.0,24745.0,44.0,0.0,0.0,0.0,0.0,19495.0,33.0,19495.0,33.0,57400.0,102.0,57400.0,102.0,0.0,0.0,0.0,0.0,5250.0,11.0,5250.0,11.0,9750.0,17.0,9750.0,17.0,0.0,0.0,0.0,0.0,1461.4,26.0,1461.4,26.0,1461.4,26.0,1461.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL08,2002,292079.84,575.0,292079.84,575.0,255829.84,516.0,255829.84,516.0,36250.0,59.0,36250.0,59.0,122921.0,241.0,122921.0,241.0,0.0,0.0,0.0,0.0,107121.0,218.0,107121.0,218.0,36250.0,59.0,36250.0,59.0,0.0,0.0,0.0,0.0,15800.0,23.0,15800.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450.0,69.0,6450.0,69.0,6450.0,69.0,6450.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL09,2002,443827.0,987.0,443827.0,987.0,203986.0,521.0,203986.0,521.0,239841.0,466.0,239841.0,466.0,187906.0,352.0,187906.0,352.0,0.0,0.0,0.0,0.0,178556.0,339.0,178556.0,339.0,239841.0,466.0,239841.0,466.0,0.0,0.0,0.0,0.0,9350.0,13.0,9350.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15180.0,169.0,15180.0,169.0,15080.0,168.0,15080.0,168.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10,2002,1237664.35,2139.0,1237664.35,2139.0,643818.35,1172.0,643818.35,1172.0,593846.0,967.0,593846.0,967.0,400665.0,660.0,400665.0,660.0,0.0,0.0,0.0,0.0,160246.0,337.0,160246.0,337.0,135975.0,252.0,135975.0,252.0,0.0,0.0,0.0,0.0,240419.0,323.0,240419.0,323.0,457871.0,715.0,457871.0,715.0,0.0,0.0,0.0,0.0,18572.7,251.0,18572.7,251.0,15955.7,207.0,15955.7,207.0,2617.0,44.0,2617.0,44.0,2052.0,61.0,2052.0,61.0,0.0,0.0,0.0,0.0,2052.0,61.0,2052.0,61.0,2617.0,44.0,2617.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL11,2002,449268.33,854.0,449268.33,854.0,205652.33,464.0,205652.33,464.0,243616.0,390.0,243616.0,390.0,171278.0,308.0,171278.0,308.0,0.0,0.0,0.0,0.0,5300.0,9.0,5300.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165978.0,299.0,165978.0,299.0,243616.0,390.0,243616.0,390.0,0.0,0.0,0.0,0.0,11725.0,130.0,11725.0,130.0,11725.0,130.0,11725.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12,2002,371810.0,597.0,371810.0,597.0,193575.0,348.0,193575.0,348.0,178235.0,249.0,178235.0,249.0,171520.0,238.0,171520.0,238.0,0.0,0.0,0.0,0.0,171520.0,238.0,171520.0,238.0,178235.0,249.0,178235.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13855.0,98.0,13855.0,98.0,13855.0,98.0,13855.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,2002,198676.0,383.0,198676.0,383.0,76975.0,190.0,76975.0,190.0,121701.0,193.0,121701.0,193.0,70050.0,121.0,70050.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70050.0,121.0,70050.0,121.0,121701.0,193.0,121701.0,193.0,0.0,0.0,0.0,0.0,6925.0,69.0,6925.0,69.0,6925.0,69.0,6925.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL14,2002,1353110.56,2657.0,1353110.56,2657.0,660638.56,1499.0,660638.56,1499.0,692472.0,1158.0,692472.0,1158.0,518838.0,773.0,518838.0,773.0,0.0,0.0,0.0,0.0,3950.0,8.0,3950.0,8.0,3200.0,6.0,3200.0,6.0,0.0,0.0,0.0,0.0,514888.0,765.0,514888.0,765.0,689272.0,1152.0,689272.0,1152.0,0.0,0.0,0.0,0.0,56755.0,584.0,56755.0,584.0,56755.0,584.0,56755.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL15,2002,214103.0,467.0,214103.0,467.0,109403.0,238.0,109403.0,238.0,104700.0,229.0,104700.0,229.0,67425.0,116.0,67425.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37800.0,74.0,37800.0,74.0,0.0,0.0,0.0,0.0,61300.0,104.0,61300.0,104.0,66900.0,155.0,66900.0,155.0,0.0,0.0,0.0,0.0,5678.0,54.0,5678.0,54.0,5678.0,54.0,5678.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL16,2002,325277.17,835.0,325277.17,835.0,209957.17,628.0,209957.17,628.0,115320.0,207.0,115320.0,207.0,186867.0,378.0,186867.0,378.0,0.0,0.0,0.0,0.0,5005.0,11.0,5005.0,11.0,400.0,1.0,400.0,1.0,0.0,0.0,0.0,0.0,181862.0,367.0,181862.0,367.0,114920.0,206.0,114920.0,206.0,0.0,0.0,0.0,0.0,19562.0,245.0,19562.0,245.0,19562.0,245.0,19562.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17,2002,181372.0,609.0,181372.0,609.0,143781.0,535.0,143781.0,535.0,37591.0,74.0,37591.0,74.0,106535.0,219.0,106535.0,219.0,0.0,0.0,0.0,0.0,94335.0,190.0,94335.0,190.0,36891.0,72.0,36891.0,72.0,0.0,0.0,0.0,0.0,12200.0,29.0,12200.0,29.0,700.0,2.0,700.0,2.0,0.0,0.0,0.0,0.0,16595.0,274.0,16595.0,274.0,16595.0,274.0,16595.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL18,2002,432947.06,1115.0,432947.06,1115.0,224939.06,670.0,224939.06,670.0,208008.0,445.0,208008.0,445.0,165115.0,314.0,165115.0,314.0,250.0,1.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165115.0,314.0,165115.0,314.0,208008.0,445.0,208008.0,445.0,250.0,1.0,250.0,1.0,23011.0,253.0,23011.0,253.0,23011.0,253.0,23011.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL19,2002,714074.2,1479.0,714074.2,1479.0,552677.2,1191.0,552677.2,1191.0,161397.0,288.0,161397.0,288.0,503404.0,826.0,503404.0,826.0,0.0,0.0,0.0,0.0,198168.0,331.0,198168.0,331.0,48491.0,87.0,48491.0,87.0,0.0,0.0,0.0,0.0,305236.0,495.0,305236.0,495.0,112906.0,201.0,112906.0,201.0,0.0,0.0,0.0,0.0,25896.33,325.0,25896.33,325.0,25896.33,325.0,25896.33,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL20,2002,3000.0,3.0,3000.0,3.0,3000.0,3.0,3000.0,3.0,0.0,0.0,0.0,0.0,3000.0,3.0,3000.0,3.0,0.0,0.0,0.0,0.0,3000.0,3.0,3000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL21,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL22,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL23,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL24,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN01,2002,452740.0,693.0,452740.0,693.0,115890.0,185.0,115890.0,185.0,336850.0,508.0,336850.0,508.0,115440.0,182.0,115440.0,182.0,0.0,0.0,0.0,0.0,114940.0,181.0,114940.0,181.0,336850.0,508.0,336850.0,508.0,0.0,0.0,0.0,0.0,500.0,1.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,2.0,200.0,2.0,200.0,2.0,200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
