district,cycle,real_data,territorial,cfscore_mean_prim_dem,cfscore_mean_prim_rep,cfscore_prim_abs_diff,cfscore_gen_dem,cfscore_gen_rep,cfscore_gen_abs_diff,cfscore_mean_contrib,cfscore_mean_contrib_dem,cfscore_mean_contrib_rep
PA20,1998,1.0,0,-0.331,1.16,1.4909999999999999,,,,-0.03994642857142857,-0.05026126126126126,1.105
PA20,2000,1.0,0,-0.247,,,,,,-0.04911851851851851,-0.04911851851851851,
PA20,2002,0.0,0,,,,,,,,,
PA20,2004,0.0,0,,,,,,,,,
PA21,1980,1.0,0,-0.3815,,,,,,-0.1631,-0.1631,
PA21,1982,1.0,0,-0.243,0.91,1.153,,,,0.4785428571428571,0.009799999999999998,0.66604
PA21,1984,1.0,0,-0.721,,,-0.706,0.98,1.686,0.6058444444444444,-0.50425,0.7141463414634147
PA21,1986,1.0,0,,,,-0.721,0.542,1.263,0.6087464788732395,,0.6087464788732395
PA21,1988,1.0,0,,0.051,,,,,0.5957837837837838,,0.5957837837837838
PA21,1990,1.0,0,,0.511,,,,,0.6544850746268658,,0.6544850746268658
PA21,1992,1.0,0,-1.055,0.582,1.637,,,,0.6178733333333333,-0.918125,0.6599554794520548
PA21,1994,1.0,0,-0.3084,0.47433333333333333,0.7827333333333333,,,,0.15052592592592592,-0.15436851851851854,0.7603148148148148
PA21,1996,1.0,0,-0.372,0.889,1.2610000000000001,-0.827,,,0.2740879120879121,-0.631726923076923,0.777318376068376
PA21,1998,1.0,0,-0.4000000000000001,0.749,1.149,,,,0.6724857142857144,-0.5887857142857144,0.7159778325123153
PA21,2000,1.0,0,-0.124,,,,0.702,,0.4918731343283582,0.02889142857142857,0.7163102493074793
PA21,2002,0.0,0,,0.162,,,,,0.168,,0.168
PA21,2004,0.0,0,,,,,,,,,
PA22,1980,1.0,0,-0.449,,,,,,-0.32854545454545453,-0.32854545454545453,
PA22,1982,1.0,0,-0.459,,,,,,0.02011764705882353,0.02011764705882353,
PA22,1984,1.0,0,-0.367,0.679,1.046,,,,0.35744444444444445,-0.07875000000000001,0.7064
PA22,1986,1.0,0,-0.478,0.679,1.157,,,,0.16066666666666665,0.16066666666666665,
PA22,1988,1.0,0,-0.578,,,,,,-0.2576,-0.2576,
PA22,1990,1.0,0,-0.421,0.679,1.1,,,,0.09222222222222223,0.09222222222222223,
PA22,1992,0.0,0,,,,,,,,,
PA22,1994,0.0,0,,,,,,,,,
PA22,1996,0.0,0,,,,,,,,,
PA22,1998,0.0,0,,,,,,,,,
PA22,2000,0.0,0,,,,,,,,,
PA22,2002,0.0,0,,,,,,,,,
PA22,2004,0.0,0,,,,,,,,,
PA23,1980,1.0,0,,0.812,,,,,0.77425,,0.77425
PA23,1982,1.0,0,,0.895,,,,,0.5833999999999999,,0.5833999999999999
PA23,1984,1.0,0,-0.585,0.783,1.3679999999999999,,,,0.1990625,-0.3778333333333333,0.7759583333333334
PA23,1986,1.0,0,,0.799,,-0.64,,,0.23298265895953757,-0.517918918918919,0.7942626262626263
PA23,1988,1.0,0,,,,-0.89,0.708,1.5979999999999999,0.8306756756756757,-0.752,0.8746388888888889
PA23,1990,1.0,0,,0.789,,,,,0.863875,,0.863875
PA23,1992,0.0,0,,,,,,,,,
PA23,1994,0.0,0,,,,,,,,,
PA23,1996,0.0,0,,,,,,,,,
PA23,1998,0.0,0,,,,,,,,,
PA23,2000,0.0,0,,,,,,,,,
PA23,2002,0.0,0,,,,,,,,,
PA23,2004,0.0,0,,,,,,,,,
PA24,1980,1.0,0,0.184,0.594,0.41,,,,0.43083116883116884,0.33376190476190476,0.4672321428571428
PA24,1982,0.0,0,,,,,-0.17,,0.4415,,0.4415
PA24,1984,0.0,0,,,,,,,,,
PA24,1986,0.0,0,,,,,,,,,
PA24,1988,0.0,0,,,,,,,,,
PA24,1990,0.0,0,,,,,,,,,
PA24,1992,0.0,0,,,,,,,,,
PA24,1994,0.0,0,,,,,,,,,
PA24,1996,0.0,0,,,,,,,,,
PA24,1998,0.0,0,,,,,,,,,
PA24,2000,0.0,0,,,,,,,,,
PA24,2002,0.0,0,,,,,,,,,
PA24,2004,0.0,0,,,,,,,,,
PA25,1980,1.0,0,,1.2574999999999998,,-1.336,,,0.8922142857142858,0.8746923076923078,1.12
PA25,1982,0.0,0,,,,,,,,,
PA25,1984,0.0,0,,1.1139999999999999,,,,,0.8210588235294117,,0.8210588235294117
PA25,1986,0.0,0,,,,,,,,,
PA25,1988,0.0,0,,,,,,,,,
PA25,1990,0.0,0,,,,,,,,,
PA25,1992,0.0,0,,,,,,,,,
PA25,1994,0.0,0,,,,,,,,,
PA25,1996,0.0,0,,,,,,,,,
PA25,1998,0.0,0,,,,,,,,,
PA25,2000,0.0,0,,,,,,,,,
PA25,2002,0.0,0,,,,,,,,,
PA25,2004,0.0,0,,,,,,,,,
PR01,1980,1.0,1,,,,-0.359,,,-0.37825,-0.37825,
PR01,1982,1.0,1,,,,,,,-0.417,,
PR01,1984,1.0,1,-0.638,,,,,,-0.484,-0.49105263157894735,
PR01,1986,1.0,1,,,,-0.515,,,-0.5,-0.5,
PR01,1988,1.0,1,,,,-0.482,,,-0.5546589595375723,-0.45018803418803416,
PR01,1990,1.0,1,-0.515,,,,,,,,
PR01,1992,1.0,1,-0.399,,,-0.871,,,-0.046278177458033566,-0.3474037037037037,
PR01,1994,1.0,1,,,,0.162,,,0.17878172588832486,0.17878172588832486,
PR01,1996,1.0,1,-0.586,,,,,,-0.025575663026521044,-0.546120527306968,
PR01,1998,1.0,1,,,,,,,0.16353476821192053,0.16353476821192053,
PR01,2000,1.0,1,-0.472,,,,,,-0.20261092405536849,-0.5183633841886269,
PR01,2002,1.0,1,-0.46599999999999997,,,,,,-0.4821742160278745,-0.5570563106796117,
PR01,2004,1.0,1,-0.24766666666666667,0.438,0.6856666666666666,0.303,,,0.08819018404907976,-0.2159126149802891,0.4159837110481587
RI01,1980,1.0,0,,,,-0.635,,,0.0748,0.0748,
RI01,1982,1.0,0,-0.636,0.697,1.333,,,,0.1368076923076923,-0.055,0.568375
RI01,1984,1.0,0,-0.307,,,,,,-0.1446953642384106,-0.1446953642384106,
RI01,1986,1.0,0,-0.292,0.415,0.707,,,,0.1276063492063492,-0.04296354166666666,0.3938617886178862
RI01,1988,1.0,0,-0.44799999999999995,0.694,1.142,,,,0.01003105590062112,-0.2521333333333333,0.5015892857142857
RI01,1990,1.0,0,-0.723,,,,0.355,,0.03853061224489796,-0.5944545454545455,0.31778877005347594
RI01,1992,1.0,0,-0.6539999999999999,0.339,0.9929999999999999,-0.528,,,0.1251084745762712,-0.5453818181818182,0.2787625
RI01,1994,1.0,0,-0.67,0.36075,1.03075,-0.823,,,-0.03385514018691589,-0.4841440823327616,0.5051971252566735
RI01,1996,1.0,0,-0.634,0.837,1.471,,,,-0.4068976608187134,-0.4403198198198198,0.8297222222222222
RI01,1998,1.0,0,-0.618,0.543,1.161,,,,-0.4220704419889503,-0.42993530239099864,0.42924999999999996
RI01,2000,1.0,0,,0.983,,-0.6,,,-0.4528261455525607,-0.45486234817813764,1.056
RI01,2002,1.0,0,-0.656,0.7889999999999999,1.4449999999999998,,,,-0.050720968629609245,-0.45839619520264685,0.7599358552631579
RI01,2004,1.0,0,-0.646,0.8873333333333333,1.5333333333333332,,,,0.4991253701875617,-0.46726831896551724,1.3158952641165758
RI02,1980,1.0,0,-0.7745,0.394,1.1684999999999999,,,,-0.2075208333333333,-0.6126326530612245,0.21482978723404253
RI02,1982,1.0,0,-0.671,0.186,0.857,,,,-0.21285567010309278,-0.5114310344827586,0.2311794871794872
RI02,1984,1.0,0,-0.796,-0.222,0.5740000000000001,-0.82,,,0.005660377358490564,-0.7056666666666667,0.15115909090909094
RI02,1986,1.0,0,-0.546,,,,-0.178,,-0.03025714285714286,-0.7026,0.0818
RI02,1988,1.0,0,-0.642,-0.24,0.402,,,,-0.22975882352941174,-0.672068493150685,0.10311340206185568
RI02,1990,1.0,0,-0.18150000000000002,-0.157,0.024500000000000022,-0.276,0.01,0.28600000000000003,-0.23463957055214726,-0.4285734072022161,0.005945017182130579
RI02,1992,1.0,0,0.041,-0.16233333333333333,0.20333333333333334,-0.555,,,-0.2796176470588235,-0.4191764705882353,0.8368529411764706
RI02,1994,1.0,0,-0.599,0.968,1.567,,,,0.09839726027397258,-0.43920075757575755,0.9140632183908046
RI02,1996,1.0,0,-0.3855,0.45699999999999996,0.8425,,,,-0.2706222380612972,-0.4363486394557823,0.587942731277533
RI02,1998,1.0,0,-0.6685,0.7335,1.4020000000000001,,0.856,,-0.40930818965517235,-0.44231306306306306,0.32339999999999997
RI02,2000,1.0,0,-0.66675,0.14200000000000002,0.80875,,,,-0.5756309662398137,-0.5921635071090048,0.35459999999999997
RI02,2002,1.0,0,-0.6965,,,,1.008,,-0.37351058201058196,-0.41071270718232045,0.4681875
RI02,2004,1.0,0,-0.538,,,,0.377,,-0.3328321513002364,-0.43906775067750675,0.39311111111111113
SC01,1980,1.0,0,-0.09500000000000001,1.2345000000000002,1.3295000000000001,,,,0.34966824644549765,-0.19749593495934958,1.1144545454545456
SC01,1982,1.0,0,-0.39899999999999997,,,,0.79,,0.4921,-0.04560975609756098,0.8657627118644068
SC01,1984,1.0,0,-0.415,0.707,1.1219999999999999,-0.385,,,0.4981095890410959,-0.2542173913043478,0.84418
SC01,1986,1.0,0,-0.273,1.1943333333333335,1.4673333333333334,,0.676,,0.595990909090909,-0.007617977528089889,1.0060763358778626
SC01,1988,1.0,0,,0.8095,,-0.713,,,0.770531914893617,-0.706,0.8361555555555557
SC01,1990,1.0,0,,0.72,,-0.495,,,0.690659793814433,-0.5015,0.7978202247191011
SC01,1992,1.0,0,-0.068,0.799,0.867,,,,0.7127008547008546,0.08346153846153848,0.7913557692307692
SC01,1994,1.0,0,0.085,0.4905714285714286,0.4055714285714286,,,,0.6808853503184713,0.04493478260869564,0.9001316916488222
SC01,1996,1.0,0,,-0.058,,-0.09,,,0.9347070422535212,0.040117647058823515,0.9797011834319527
SC01,1998,1.0,0,,0.9430000000000001,,,,,0.9047055393586007,,0.9047055393586007
SC01,2000,1.0,0,-0.494,0.7280000000000001,1.222,,,,0.6220065876152833,-0.3447135416666667,0.9499866666666665
SC01,2002,1.0,0,,0.8205,,-0.737,1.189,1.9260000000000002,0.9286875,-0.359,0.9577330827067669
SC01,2004,1.0,0,,0.17099999999999999,,,,,0.9714229390681003,,0.9714229390681003
SC02,1980,1.0,0,0.263,0.883,0.62,-1.059,,,0.14831944444444445,-0.31661904761904763,0.7992333333333334
SC02,1982,1.0,0,-0.9510000000000001,0.756,1.707,,,,0.6416428571428572,-0.555,0.7336923076923078
SC02,1984,1.0,0,-0.628,0.733,1.361,-0.787,,,0.401,-0.39157142857142857,0.7708666666666667
SC02,1986,1.0,0,-0.041,0.825,0.866,-0.815,,,0.24225316455696205,0.029550000000000003,0.9139473684210527
SC02,1988,1.0,0,-0.248,1.082,1.33,,,,0.34497222222222224,0.034123966942148753,0.9824745762711865
SC02,1990,1.0,0,,,,,0.917,,0.851231884057971,,0.851231884057971
SC02,1992,1.0,0,,,,,0.83,,0.9063076923076923,,0.9063076923076923
SC02,1994,1.0,0,,0.852,,,,,0.9072187500000001,,0.9072187500000001
SC02,1996,1.0,0,,0.483,,,,,0.6279642857142856,,0.6279642857142856
SC02,1998,1.0,0,-0.636,0.878,1.514,,,,0.1753943661971831,-0.44302608695652174,0.901091836734694
SC02,2000,1.0,0,,,,-0.668,1.04,1.7080000000000002,0.08436111111111111,-0.47045023696682464,0.8700335570469798
SC02,2002,1.0,0,,0.4406666666666667,,,,,0.8804378337147217,-0.40857534246575344,1.0518058925476603
SC02,2004,1.0,0,,1.092,,,,,1.0269887096774195,,1.0269887096774195
SC03,1980,1.0,0,-0.005,,,,0.897,,0.2736470588235294,0.15020833333333333,0.9573076923076923
SC03,1982,1.0,0,-0.403,,,,,,0.17241666666666666,0.17241666666666666,
SC03,1984,1.0,0,,0.889,,-0.015,,,0.6434249999999999,0.37,1.0133529411764706
SC03,1986,1.0,0,0.035,,,,1.369,,0.3840555555555556,0.36342857142857143,1.106
SC03,1988,1.0,0,-0.047,1.406,1.4529999999999998,,,,0.7835754716981131,0.29417543859649126,1.352877551020408
SC03,1990,1.0,0,-0.081,1.031,1.1119999999999999,,1.426,,0.37454961832061073,0.21089201877934274,1.0859591836734694
SC03,1992,1.0,0,,1.169,,0.024,,,0.31970646766169153,0.24191304347826087,1.1617058823529414
SC03,1994,1.0,0,-0.032400000000000005,1.4409999999999998,1.4733999999999998,,,,0.572156532988357,0.23408565737051792,1.19839852398524
SC03,1996,1.0,0,-0.42166666666666663,1.201,1.6226666666666667,,,,0.7465958795562598,0.08346078431372549,1.063409836065574
SC03,1998,1.0,0,,0.733,,-0.065,,,0.789051282051282,0.328875968992248,1.0564504504504506
SC03,2000,1.0,0,0.565,0.835,0.27,-0.532,,,0.9597259036144579,0.3551048387096774,1.0985648148148148
SC03,2002,1.0,0,,0.84675,,,-1.029,,1.0399187279151942,-0.6199285714285715,1.0734268204758473
SC03,2004,1.0,0,,1.268,,,,,1.1913464912280702,,1.1913464912280702
SC04,1980,1.0,0,,0.877,,0.001,,,0.8752894736842106,0.281,0.9083055555555555
SC04,1982,1.0,0,,1.153,,,,,0.7572258064516129,,0.7572258064516129
SC04,1984,1.0,0,-0.278,1.04,1.318,,,,0.5209683257918553,-0.11327380952380953,0.9098467153284672
SC04,1986,1.0,0,-0.426,1.0623333333333334,1.4883333333333333,,1.114,,0.73621974522293,-0.09211494252873564,1.0536872246696034
SC04,1988,1.0,0,,1.4525000000000001,,-0.419,1.367,1.786,0.8831102941176471,-0.016506493506493518,1.2383435897435897
SC04,1990,1.0,0,,1.2257500000000001,,-0.137,,,0.6597867298578199,0.1178952380952381,1.1965660377358491
SC04,1992,1.0,0,0.065,1.0756666666666665,1.0106666666666666,,1.192,,0.9032369230769232,0.15362037037037038,1.2763179723502305
SC04,1994,1.0,0,-0.227,1.365,1.592,-0.624,,,1.210426997245179,-0.60975,1.251445070422535
SC04,1996,1.0,0,-0.551,1.338,1.8890000000000002,-0.608,,,1.183191780821918,-0.4346666666666667,1.205662037037037
SC04,1998,1.0,0,-0.29733333333333334,1.3335,1.6308333333333334,,0.911,,1.0356936585365855,0.08623387096774195,1.1663629300776914
SC04,2000,1.0,0,-0.623,1.3920000000000001,2.015,,,,1.2436512455516016,,1.2342546125461256
SC04,2002,1.0,0,,1.2995,,,0.283,,1.1135194029850746,,1.1135194029850746
SC04,2004,1.0,0,-0.663,1.1736666666666666,1.8366666666666667,,,,1.0850505226480835,-0.5846875,1.1329283154121863
SC05,1980,1.0,0,,,,-0.001,,,0.28419148936170213,0.28419148936170213,
SC05,1982,1.0,0,-0.19225,,,,0.883,,0.20005737704918033,0.03709278350515463,0.8323599999999999
SC05,1984,1.0,0,,,,-0.26,0.883,1.143,0.322,0.2695,0.952
SC05,1986,1.0,0,-0.14,,,,,,0.0726875,0.0726875,
SC05,1988,1.0,0,-0.17,,,,,,0.039095238095238107,0.039095238095238107,
SC05,1990,1.0,0,-0.38,,,,,,0.07914285714285715,0.07914285714285715,
SC05,1992,1.0,0,0.024,-0.595,0.619,,,,0.14955555555555555,0.18086585365853658,-0.584
SC05,1994,1.0,0,-0.079,1.379,1.458,,,,0.5032727272727273,-0.006128906249999998,1.3082530864197532
SC05,1996,1.0,0,-0.222,1.343,1.565,,,,0.47328022759601707,-0.056618266978922714,1.293086956521739
SC05,1998,1.0,0,-0.196,1.3305,1.5265,,,,0.4597036535859269,0.003829113924050635,1.2751169811320755
SC05,2000,1.0,0,-0.121,0.4635,0.5845,,1.188,,0.43718561484918794,-0.005888888888888888,1.2887898305084746
SC05,2002,1.0,0,,1.546,,-0.178,,,0.020798013245033116,-0.03475778546712803,1.2558461538461538
SC05,2004,1.0,0,-0.119,,,,,,-0.022528052805280523,-0.022528052805280523,
SC06,1980,1.0,0,0.555,1.057,0.5019999999999999,,,,0.45034031413612563,0.3221038961038961,0.9840810810810812
SC06,1982,1.0,0,0.31233333333333335,0.839,0.5266666666666666,,,,0.5837093023255814,0.42805882352941177,0.8105142857142856
SC06,1984,1.0,0,0.004,1.077,1.073,-0.285,,,0.36379136690647484,0.15287962962962962,1.0985806451612903
SC06,1986,1.0,0,0.001,1.243,1.2420000000000002,,1.277,,0.3855308641975309,0.27750724637681157,1.0066666666666666
SC06,1988,1.0,0,-0.028,0.763,0.791,,0.886,,0.29508695652173916,0.2760597014925373,0.9325
SC06,1990,1.0,0,0.132,,,,,,0.33746938775510205,0.33746938775510205,
SC06,1992,1.0,0,-0.328,0.9943333333333334,1.3223333333333334,,,,0.2529423728813559,-0.18411518324607332,1.0556153846153846
SC06,1994,1.0,0,-0.5,1.124,1.624,-0.152,1.284,1.436,-0.08194155844155845,-0.13658783783783784,1.266
SC06,1996,1.0,0,-0.297,1.2405,1.5374999999999999,,,,0.07975454545454545,-0.24948837209302324,1.2595416666666666
SC06,1998,1.0,0,-0.286,1.408,1.694,,,,-0.13550393700787403,-0.14842063492063493,1.492
SC06,2000,1.0,0,,,,-0.251,1.349,1.6,0.09523152709359604,-0.21775625,1.2598372093023256
SC06,2002,1.0,0,-0.263,,,,1.403,,-0.2549,-0.29552558139534885,1.492
SC06,2004,1.0,0,-0.211,1.403,1.614,,,,-0.13942723004694835,-0.14712264150943397,1.492
SC07,1980,0.0,0,,,,,,,,,
SC07,1982,0.0,0,,,,,,,,,
SC07,1984,0.0,0,,,,,,,,,
SC07,1986,0.0,0,,,,,,,,,
SC07,1988,0.0,0,,,,,,,,,
SC07,1990,0.0,0,,,,,,,,,
SC07,1992,0.0,0,,,,,,,,,
SC07,1994,0.0,0,,,,,,,,,
SC07,1996,0.0,0,,,,,,,,,
SC07,1998,0.0,0,,,,,,,,,
SC07,2000,0.0,0,,,,,,,,,
SC07,2002,0.0,0,,,,,,,,,
SC07,2004,0.0,0,,,,,,,,,
SD01,1980,1.0,0,,0.873,,,,,-0.326078431372549,-0.5349767441860465,0.79675
SD01,1982,1.0,0,-0.688,,,,1.106,,0.721069306930693,-0.353695652173913,1.0379871794871796
SD01,1984,1.0,0,-0.634,1.28,1.9140000000000001,,,,1.013979381443299,-0.13213333333333335,1.2236341463414635
SD01,1986,1.0,0,-0.8215,1.034,1.8555000000000001,,,,0.8269624999999999,-0.39067857142857143,1.08525
SD01,1988,1.0,0,-0.585,1.2814999999999999,1.8664999999999998,-0.438,,,0.2613467741935484,-0.3371081081081081,1.14706
SD01,1990,1.0,0,-0.571,1.216,1.787,,0.4,,0.33463696369636964,-0.39406962025316455,1.1286758620689654
SD01,1992,1.0,0,-0.548,1.305,1.853,,1.186,,0.3661043478260869,-0.34235245901639344,1.24072
SD01,1994,1.0,0,-0.511,1.328,1.839,,,,0.289224,-0.3215,1.238360824742268
SD01,1996,1.0,0,-0.36275,1.2469999999999999,1.60975,,-0.618,,0.5248550501156515,-0.38513528336380254,1.1885413333333332
SD01,1998,1.0,0,-0.5215000000000001,1.266,1.7875,,,,1.0491029411764705,-0.42488888888888887,1.137739420935412
SD01,2000,1.0,0,-0.818,1.259,2.077,,,,1.0185409207161125,-0.6810196078431372,1.1371149110807113
SD01,2002,1.0,0,-0.426,1.2597999999999998,1.6857999999999997,-0.916,,,0.24845030514385355,-0.5468161016949153,1.0908330341113106
SD01,2004,1.0,0,,1.2205,,-0.768,,,0.18291100379441186,-0.6615460160592957,1.2510171875
SD02,1980,1.0,0,-0.8885,1.0565,1.9449999999999998,,,,0.6044576271186441,-0.7536,1.067431818181818
SD02,1982,0.0,0,,0.929,,-0.758,,,,,
SD02,1984,0.0,0,,,,,1.129,,,,
SD02,1986,0.0,0,,,,,,,,,
SD02,1988,0.0,0,,,,,,,,,
SD02,1990,0.0,0,,,,,,,,,
SD02,1992,0.0,0,,,,,,,,,
SD02,1994,0.0,0,,,,,,,,,
SD02,1996,0.0,0,,,,,,,,,
SD02,1998,0.0,0,,,,,,,,,
SD02,2000,0.0,0,,,,,,,,,
SD02,2002,0.0,0,,,,,,,,,
SD02,2004,0.0,0,,,,,,,,,
TN01,1980,1.0,0,,,,,0.8,,0.7071538461538461,,0.7071538461538461
TN01,1982,1.0,0,,0.742,,,,,0.8516,,0.8516
TN01,1984,1.0,0,,0.45,,,,,0.6626842105263158,,0.6626842105263158
TN01,1986,1.0,0,,0.706,,,,,0.9449191919191919,,0.9449191919191919
TN01,1988,1.0,0,,0.8699999999999999,,,,,0.8267850467289719,,0.8267850467289719
TN01,1990,1.0,0,,0.634,,,,,0.7415940594059406,,0.7415940594059406
TN01,1992,1.0,0,,0.727,,,,,0.7876282051282052,,0.7876282051282052
TN01,1994,1.0,0,,0.782,,,,,0.763923076923077,,0.763923076923077
TN01,1996,1.0,0,-0.81,1.080625,1.890625,,,,1.0265489404641774,-0.7857500000000001,1.0510400843881855
TN01,1998,1.0,0,,1.093,,,,,1.0539223744292237,,1.0539223744292237
TN01,2000,1.0,0,,1.133,,,,,1.029608695652174,,1.029608695652174
TN01,2002,1.0,0,,0.984,,,,,1.0825,,1.0825
TN01,2004,1.0,0,-0.482,0.996,1.478,,,,0.496,-0.3545416666666667,1.006325
TN02,1980,1.0,0,-0.134,0.821,0.955,,,,0.7501338582677165,-0.19699999999999998,0.839948275862069
TN02,1982,1.0,0,,0.848,,,,,0.714,,0.714
TN02,1984,1.0,0,,0.611,,,,,0.59532,,0.59532
TN02,1986,1.0,0,,0.567,,,,,0.6356938775510205,,0.6356938775510205
TN02,1988,1.0,0,-0.533,0.853,1.3860000000000001,,,,0.3610890688259109,-0.3450970873786408,0.8662083333333332
TN02,1990,1.0,0,-0.221,0.903,1.124,,,,0.7827560975609755,-0.24038888888888887,0.9088972602739727
TN02,1992,1.0,0,-0.718,0.926,1.6440000000000001,,,,0.9176338028169014,-0.36,0.9358857142857143
TN02,1994,1.0,0,,0.915,,,,,0.84256,,0.84256
TN02,1996,1.0,0,-0.881,0.812,1.693,,,,0.6113502824858758,-0.8303478260869565,0.8266688311688312
TN02,1998,1.0,0,,0.721,,,,,0.8601515151515151,,0.8601515151515151
TN02,2000,1.0,0,-0.545,0.863,1.408,,,,0.7690100502512562,-0.38400000000000006,0.8630054347826087
TN02,2002,1.0,0,,0.857,,,,,0.8967301587301587,,0.8967301587301587
TN02,2004,1.0,0,,0.821,,,,,0.8908787878787879,,0.8908787878787879
TN03,1980,1.0,0,-0.47,1.235,1.705,,,,0.34106896551724136,-0.09395,1.3077777777777777
TN03,1982,1.0,0,-0.396,1.241,1.637,,,,0.6678181818181819,-0.05305,1.2685416666666667
TN03,1984,1.0,0,,1.205,,-0.16,,,0.720139240506329,0.05235483870967743,1.1514166666666668
TN03,1986,1.0,0,-0.148,1.308,1.456,,1.092,,0.9365077262693157,0.08274045801526718,1.2838478260869566
TN03,1988,1.0,0,-0.09633333333333333,0.9813333333333333,1.0776666666666666,,0.632,,0.5761043256997456,0.0738952380952381,1.1524098360655737
TN03,1990,1.0,0,-0.192,,,,,,0.10735915492957745,0.10735915492957745,
TN03,1992,1.0,0,-0.334,1.271,1.605,,,,0.8463282051282051,0.03391666666666667,1.2074
TN03,1994,1.0,0,0.19685714285714287,1.1855,0.9886428571428572,,,,0.5601078680203045,-0.07809137709137709,1.1807346683354192
TN03,1996,1.0,0,,1.266,,-0.298,1.223,1.5210000000000001,0.911716504854369,-0.1354502617801047,1.1501060786650774
TN03,1998,1.0,0,-0.827,1.191,2.018,-0.718,,,1.0915486725663717,-0.733,1.1160941704035874
TN03,2000,1.0,0,-0.544,1.193,1.737,-0.827,,,0.9088780219780219,-0.3713361344537815,1.1014766118836916
TN03,2002,1.0,0,,1.172,,-1.497,,,1.10080378250591,-1.521,1.1039065088757396
TN03,2004,1.0,0,,1.125,,-1.609,,,1.0683365973072216,-1.2416666666666667,1.0768501228501228
TN04,1980,1.0,0,-0.455,,,,,,-0.53,-0.53,
TN04,1982,1.0,0,-0.023999999999999997,0.876,0.9,,0.847,,0.6799578713968958,-0.06931182795698924,0.8746005586592179
TN04,1984,1.0,0,-0.1485,0.876,1.0245,,0.967,,-0.012513333333333347,-0.07296453900709221,0.9345555555555555
TN04,1986,1.0,0,0.026,,,,,,0.0941,0.0941,
TN04,1988,1.0,0,-0.333,,,,,,0.06744444444444447,0.06744444444444447,
TN04,1990,1.0,0,-0.075,,,,,,-0.054272727272727264,-0.054272727272727264,
TN04,1992,1.0,0,-0.143,,,,,,0.025737864077669908,0.025737864077669908,
TN04,1994,1.0,0,-0.2278,1.361,1.5888,,,,0.4057419689119171,-0.16899827586206898,1.2715844155844156
TN04,1996,1.0,0,-0.502,1.236,1.738,-0.586,,,0.7259171511627907,-0.357027989821883,1.1588748728382503
TN04,1998,1.0,0,-0.195,1.279,1.474,,,,0.7973474779823858,-0.11373537604456825,1.1648516853932585
TN04,2000,1.0,0,-0.40549999999999997,1.244,1.6495,,,,0.8810373702422145,-0.24524632352941175,1.1422046035805626
TN04,2002,1.0,0,-0.5195000000000001,1.329,1.8485,-0.36,,,0.5474052453468697,-0.09428743545611015,1.1677437603993344
TN04,2004,1.0,0,,1.399,,-0.321,,,0.5064097859327217,-0.0723468834688347,1.2557473684210525
TN05,1980,1.0,0,,1.102,,-0.008,,,0.392464135021097,0.22667539267015707,1.0808478260869565
TN05,1982,1.0,0,0.241,,,-0.006,,,0.38694782608695655,0.3779642857142857,0.7223333333333333
TN05,1984,1.0,0,0.217,,,,,,0.2722176165803109,0.2722176165803109,
TN05,1986,1.0,0,0.014,1.1183333333333334,1.1043333333333334,0.031,,,0.38772340425531915,0.2134111842105263,1.1237083333333333
TN05,1988,1.0,0,-0.005166666666666671,1.222,1.2271666666666667,,,,0.2760814285714286,0.09344732297063904,1.15000826446281
TN05,1990,1.0,0,-0.109,,,,1.23,,0.077125,0.077125,
TN05,1992,1.0,0,-0.2365,,,,1.3,,0.030588414634146344,0.007416149068322982,1.2741666666666667
TN05,1994,1.0,0,-0.439,1.225,1.6640000000000001,,,,0.11731786542923434,-0.06080653950953678,1.13875
TN05,1996,1.0,0,,,,-0.02,,,0.07712871287128713,0.07712871287128713,
TN05,1998,1.0,0,0.029,,,,,,0.06281775700934579,0.06281775700934579,
TN05,2000,1.0,0,-0.175,,,,,,-0.06689830508474576,-0.06689830508474576,
TN05,2002,1.0,0,-0.47050000000000003,0.99,1.4605000000000001,,,,-0.10355571531272466,-0.12339108187134504,1.0762173913043478
TN05,2004,1.0,0,,,,-0.078,,,0.038096774193548386,0.038096774193548386,
TN06,1980,1.0,0,,0.915,,,,,0.9846122448979592,,0.9846122448979592
TN06,1982,1.0,0,-0.627,,,,,,-0.53,-0.53,
