district,cycle,real_data,territorial,district_pres_vs_avg,district_pres_vs_num_candidates,district_color_35_65,district_color_30_70,district_color_40_60
PA17,1992,1.0,0,0.389,2.0,C,C,R
PA17,1994,1.0,0,0.38900000000000007,2.0,C,C,R
PA17,1996,1.0,0,0.411,1.0,C,C,C
PA17,1998,1.0,0,0.411,1.0,C,C,C
PA17,2000,1.0,0,0.381,2.0,C,C,R
PA17,2002,1.0,0,0.381,2.0,C,C,R
PA17,2004,1.0,0,0.42,9.0,C,C,C
PA18,1980,1.0,0,0.452,3.0,C,C,C
PA18,1982,1.0,0,0.452,3.0,C,C,C
PA18,1984,1.0,0,0.418,3.0,C,C,C
PA18,1986,1.0,0,0.418,4.0,C,C,C
PA18,1988,1.0,0,0.463,2.0,C,C,C
PA18,1990,1.0,0,0.463,2.0,C,C,C
PA18,1992,1.0,0,0.63,8.0,C,C,D
PA18,1994,1.0,0,0.63,10.0,C,C,D
PA18,1996,1.0,0,0.572,4.0,C,C,C
PA18,1998,1.0,0,0.572,4.0,C,C,C
PA18,2000,1.0,0,0.582,3.0,C,C,C
PA18,2002,1.0,0,0.582,3.0,C,C,C
PA18,2004,1.0,0,0.46,4.0,C,C,C
PA19,1980,1.0,0,0.343,2.0,R,C,R
PA19,1982,1.0,0,0.343,3.0,R,C,R
PA19,1984,1.0,0,0.321,2.0,R,C,R
PA19,1986,1.0,0,0.321,2.0,R,C,R
PA19,1988,1.0,0,0.343,2.0,R,C,R
PA19,1990,1.0,0,0.343,1.0,R,C,R
PA19,1992,1.0,0,0.417,3.0,C,C,C
PA19,1994,1.0,0,0.417,1.0,C,C,C
PA19,1996,1.0,0,0.42,3.0,C,C,C
PA19,1998,1.0,0,0.42,5.0,C,C,C
PA19,2000,1.0,0,0.367,8.0,C,C,R
PA19,2002,1.0,0,0.367,5.0,C,C,R
PA19,2004,1.0,0,0.36,2.0,C,C,R
PA20,1980,1.0,0,0.54,1.0,C,C,C
PA20,1982,1.0,0,0.54,1.0,C,C,C
PA20,1984,1.0,0,0.621,1.0,C,C,D
PA20,1986,1.0,0,0.621,1.0,C,C,D
PA20,1988,1.0,0,0.652,1.0,D,C,D
PA20,1990,1.0,0,0.652,1.0,D,C,D
PA20,1992,1.0,0,0.636,5.0,C,C,D
PA20,1994,1.0,0,0.636,7.0,C,C,D
PA20,1996,1.0,0,0.562,3.0,C,C,C
PA20,1998,1.0,0,0.562,2.0,C,C,C
PA20,2000,1.0,0,0.522,1.0,C,C,C
PA20,2002,0.0,0,,,,,
PA20,2004,0.0,0,,,,,
PA21,1980,1.0,0,0.512,2.0,C,C,C
PA21,1982,1.0,0,0.512,3.0,C,C,C
PA21,1984,1.0,0,0.4680000000000001,4.0,C,C,C
PA21,1986,1.0,0,0.4680000000000001,2.0,C,C,C
PA21,1988,1.0,0,0.508,1.0,C,C,C
PA21,1990,1.0,0,0.508,1.0,C,C,C
PA21,1992,1.0,0,0.566,2.0,C,C,C
PA21,1994,1.0,0,0.566,9.0,C,C,C
PA21,1996,1.0,0,0.548,4.0,C,C,C
PA21,1998,1.0,0,0.548,5.0,C,C,C
PA21,2000,1.0,0,0.495,2.0,C,C,C
PA21,2002,0.0,0,0.495,1.0,C,C,C
PA21,2004,0.0,0,,,,,
PA22,1980,1.0,0,0.557,1.0,C,C,C
PA22,1982,1.0,0,0.557,1.0,C,C,C
PA22,1984,1.0,0,0.571,2.0,C,C,C
PA22,1986,1.0,0,0.571,2.0,C,C,C
PA22,1988,1.0,0,0.65,1.0,C,C,D
PA22,1990,1.0,0,0.65,2.0,C,C,D
PA22,1992,0.0,0,,,,,
PA22,1994,0.0,0,,,,,
PA22,1996,0.0,0,,,,,
PA22,1998,0.0,0,,,,,
PA22,2000,0.0,0,,,,,
PA22,2002,0.0,0,,,,,
PA22,2004,0.0,0,,,,,
PA23,1980,1.0,0,0.41,1.0,C,C,C
PA23,1982,1.0,0,0.41,1.0,C,C,C
PA23,1984,1.0,0,0.371,2.0,C,C,R
PA23,1986,1.0,0,0.371,2.0,C,C,R
PA23,1988,1.0,0,0.42999999999999994,2.0,C,C,C
PA23,1990,1.0,0,0.43,1.0,C,C,C
PA23,1992,0.0,0,,,,,
PA23,1994,0.0,0,,,,,
PA23,1996,0.0,0,,,,,
PA23,1998,0.0,0,,,,,
PA23,2000,0.0,0,,,,,
PA23,2002,0.0,0,,,,,
PA23,2004,0.0,0,,,,,
PA24,1980,1.0,0,0.469,2.0,C,C,C
PA24,1982,0.0,0,0.469,1.0,C,C,C
PA24,1984,0.0,0,,,,,
PA24,1986,0.0,0,,,,,
PA24,1988,0.0,0,,,,,
PA24,1990,0.0,0,,,,,
PA24,1992,0.0,0,,,,,
PA24,1994,0.0,0,,,,,
PA24,1996,0.0,0,,,,,
PA24,1998,0.0,0,,,,,
PA24,2000,0.0,0,,,,,
PA24,2002,0.0,0,,,,,
PA24,2004,0.0,0,,,,,
PA25,1980,1.0,0,0.512,4.0,C,C,C
PA25,1982,0.0,0,,,,,
PA25,1984,0.0,0,0.444,2.0,C,C,C
PA25,1986,0.0,0,,,,,
PA25,1988,0.0,0,,,,,
PA25,1990,0.0,0,,,,,
PA25,1992,0.0,0,,,,,
PA25,1994,0.0,0,,,,,
PA25,1996,0.0,0,,,,,
PA25,1998,0.0,0,,,,,
PA25,2000,0.0,0,,,,,
PA25,2002,0.0,0,,,,,
PA25,2004,0.0,0,,,,,
PR01,1980,1.0,1,,1.0,,,
PR01,1982,1.0,1,,1.0,,,
PR01,1984,1.0,1,,2.0,,,
PR01,1986,1.0,1,,1.0,,,
PR01,1988,1.0,1,,2.0,,,
PR01,1990,1.0,1,,1.0,,,
PR01,1992,1.0,1,,3.0,,,
PR01,1994,1.0,1,,1.0,,,
PR01,1996,1.0,1,,2.0,,,
PR01,1998,1.0,1,,1.0,,,
PR01,2000,1.0,1,,4.0,,,
PR01,2002,1.0,1,,4.0,,,
PR01,2004,1.0,1,,7.0,,,
RI01,1980,1.0,0,0.568,1.0,C,C,C
RI01,1982,1.0,0,0.568,2.0,C,C,C
RI01,1984,1.0,0,0.494,1.0,C,C,C
RI01,1986,1.0,0,0.494,2.0,C,C,C
RI01,1988,1.0,0,0.576,4.0,C,C,C
RI01,1990,1.0,0,0.576,3.0,C,C,C
RI01,1992,1.0,0,0.638,5.0,C,C,D
RI01,1994,1.0,0,0.638,7.0,C,C,D
RI01,1996,1.0,0,0.7009999999999998,3.0,D,D,D
RI01,1998,1.0,0,0.701,3.0,D,D,D
RI01,2000,1.0,0,0.6679999999999999,2.0,D,C,D
RI01,2002,1.0,0,0.668,4.0,D,C,D
RI01,2004,1.0,0,0.633,4.0,C,C,D
RI02,1980,1.0,0,0.553,3.0,C,C,C
RI02,1982,1.0,0,0.553,5.0,C,C,C
RI02,1984,1.0,0,0.47,3.0,C,C,C
RI02,1986,1.0,0,0.4699999999999999,2.0,C,C,C
RI02,1988,1.0,0,0.542,3.0,C,C,C
RI02,1990,1.0,0,0.542,7.0,C,C,C
RI02,1992,1.0,0,0.599,6.0,C,C,C
RI02,1994,1.0,0,0.599,2.0,C,C,C
RI02,1996,1.0,0,0.68,8.0,D,C,D
RI02,1998,1.0,0,0.68,5.0,D,C,D
RI02,2000,1.0,0,0.643,7.0,C,C,D
RI02,2002,1.0,0,0.643,4.0,C,C,D
RI02,2004,1.0,0,0.582,2.0,C,C,C
SC01,1980,1.0,0,0.45299999999999996,6.0,C,C,C
SC01,1982,1.0,0,0.453,5.0,C,C,C
SC01,1984,1.0,0,0.354,3.0,C,C,R
SC01,1986,1.0,0,0.354,6.0,C,C,R
SC01,1988,1.0,0,0.38500000000000006,3.0,C,C,R
SC01,1990,1.0,0,0.385,2.0,C,C,R
SC01,1992,1.0,0,0.38,2.0,C,C,R
SC01,1994,1.0,0,0.38,8.0,C,C,R
SC01,1996,1.0,0,0.401,4.0,C,C,C
SC01,1998,1.0,0,0.401,2.0,C,C,C
SC01,2000,1.0,0,0.387,10.0,C,C,R
SC01,2002,1.0,0,0.387,5.0,C,C,R
SC01,2004,1.0,0,0.39,2.0,C,C,R
SC02,1980,1.0,0,0.467,4.0,C,C,C
SC02,1982,1.0,0,0.467,3.0,C,C,C
SC02,1984,1.0,0,0.368,3.0,C,C,R
SC02,1986,1.0,0,0.368,3.0,C,C,R
SC02,1988,1.0,0,0.394,2.0,C,C,R
SC02,1990,1.0,0,0.394,1.0,C,C,R
SC02,1992,1.0,0,0.411,1.0,C,C,C
SC02,1994,1.0,0,0.411,1.0,C,C,C
SC02,1996,1.0,0,0.43199999999999994,1.0,C,C,C
SC02,1998,1.0,0,0.432,2.0,C,C,C
SC02,2000,1.0,0,0.405,2.0,C,C,C
SC02,2002,1.0,0,0.405,8.0,C,C,C
SC02,2004,1.0,0,0.394,1.0,C,C,R
SC03,1980,1.0,0,0.511,2.0,C,C,C
SC03,1982,1.0,0,0.511,1.0,C,C,C
SC03,1984,1.0,0,0.324,2.0,R,C,R
SC03,1986,1.0,0,0.324,2.0,R,C,R
SC03,1988,1.0,0,0.335,2.0,R,C,R
SC03,1990,1.0,0,0.335,3.0,R,C,R
SC03,1992,1.0,0,0.404,3.0,C,C,C
SC03,1994,1.0,0,0.404,9.0,C,C,C
SC03,1996,1.0,0,0.4179999999999999,6.0,C,C,C
SC03,1998,1.0,0,0.418,3.0,C,C,C
SC03,2000,1.0,0,0.356,4.0,C,C,R
SC03,2002,1.0,0,0.356,7.0,C,C,R
SC03,2004,1.0,0,0.34,1.0,R,C,R
SC04,1980,1.0,0,0.47700000000000004,4.0,C,C,C
SC04,1982,1.0,0,0.477,1.0,C,C,C
SC04,1984,1.0,0,0.298,2.0,R,R,R
SC04,1986,1.0,0,0.298,5.0,R,R,R
SC04,1988,1.0,0,0.323,5.0,R,C,R
SC04,1990,1.0,0,0.323,6.0,R,C,R
SC04,1992,1.0,0,0.376,6.0,C,C,R
SC04,1994,1.0,0,0.376,4.0,C,C,R
SC04,1996,1.0,0,0.399,3.0,C,C,R
SC04,1998,1.0,0,0.399,10.0,C,C,R
SC04,2000,1.0,0,0.34,6.0,R,C,R
SC04,2002,1.0,0,0.34,5.0,R,C,R
SC04,2004,1.0,0,0.343,6.0,R,C,R
SC05,1980,1.0,0,0.547,1.0,C,C,C
SC05,1982,1.0,0,0.547,5.0,C,C,C
SC05,1984,1.0,0,0.382,2.0,C,C,R
SC05,1986,1.0,0,0.38199999999999995,1.0,C,C,R
SC05,1988,1.0,0,0.402,1.0,C,C,C
SC05,1990,1.0,0,0.402,1.0,C,C,C
SC05,1992,1.0,0,0.486,2.0,C,C,C
SC05,1994,1.0,0,0.486,2.0,C,C,C
SC05,1996,1.0,0,0.497,2.0,C,C,C
SC05,1998,1.0,0,0.497,3.0,C,C,C
SC05,2000,1.0,0,0.425,4.0,C,C,C
SC05,2002,1.0,0,0.425,2.0,C,C,C
SC05,2004,1.0,0,0.424,1.0,C,C,C
SC06,1980,1.0,0,0.547,5.0,C,C,C
SC06,1982,1.0,0,0.547,4.0,C,C,C
SC06,1984,1.0,0,0.425,4.0,C,C,C
SC06,1986,1.0,0,0.425,3.0,C,C,C
SC06,1988,1.0,0,0.44,3.0,C,C,C
SC06,1990,1.0,0,0.44,1.0,C,C,C
SC06,1992,1.0,0,0.666,9.0,D,C,D
SC06,1994,1.0,0,0.666,4.0,D,C,D
SC06,1996,1.0,0,0.685,3.0,D,C,D
SC06,1998,1.0,0,0.685,3.0,D,C,D
SC06,2000,1.0,0,0.637,2.0,C,C,D
SC06,2002,1.0,0,0.637,2.0,C,C,D
SC06,2004,1.0,0,0.61,2.0,C,C,D
SC07,1980,0.0,0,,,,,
SC07,1982,0.0,0,,,,,
SC07,1984,0.0,0,,,,,
SC07,1986,0.0,0,,,,,
SC07,1988,0.0,0,,,,,
SC07,1990,0.0,0,,,,,
SC07,1992,0.0,0,,,,,
SC07,1994,0.0,0,,,,,
SC07,1996,0.0,0,,,,,
SC07,1998,0.0,0,,,,,
SC07,2000,0.0,0,,,,,
SC07,2002,0.0,0,,,,,
SC07,2004,0.0,0,,,,,
SD01,1980,1.0,0,0.385,2.0,C,C,R
SD01,1982,1.0,0,0.385,3.0,C,C,R
SD01,1984,1.0,0,0.367,2.0,C,C,R
SD01,1986,1.0,0,0.367,6.0,C,C,R
SD01,1988,1.0,0,0.468,4.0,C,C,C
SD01,1990,1.0,0,0.468,3.0,C,C,C
SD01,1992,1.0,0,0.47700000000000004,5.0,C,C,C
SD01,1994,1.0,0,0.477,3.0,C,C,C
SD01,1996,1.0,0,0.481,8.0,C,C,C
SD01,1998,1.0,0,0.481,4.0,C,C,C
SD01,2000,1.0,0,0.384,2.0,C,C,R
SD01,2002,1.0,0,0.384,11.0,C,C,R
SD01,2004,1.0,0,0.388,3.0,C,C,R
SD02,1980,1.0,0,0.3,4.0,R,R,R
SD02,1982,0.0,0,0.3,2.0,R,R,R
SD02,1984,0.0,0,,1.0,,,
SD02,1986,0.0,0,,,,,
SD02,1988,0.0,0,,,,,
SD02,1990,0.0,0,,,,,
SD02,1992,0.0,0,,,,,
SD02,1994,0.0,0,,,,,
SD02,1996,0.0,0,,,,,
SD02,1998,0.0,0,,,,,
SD02,2000,0.0,0,,,,,
SD02,2002,0.0,0,,,,,
SD02,2004,0.0,0,,,,,
TN01,1980,1.0,0,0.371,1.0,C,C,R
TN01,1982,1.0,0,0.371,1.0,C,C,R
TN01,1984,1.0,0,0.286,1.0,R,R,R
TN01,1986,1.0,0,0.286,2.0,R,R,R
TN01,1988,1.0,0,0.317,2.0,R,C,R
TN01,1990,1.0,0,0.317,1.0,R,C,R
TN01,1992,1.0,0,0.414,1.0,C,C,C
TN01,1994,1.0,0,0.414,1.0,C,C,C
TN01,1996,1.0,0,0.4060000000000001,10.0,C,C,C
TN01,1998,1.0,0,0.406,3.0,C,C,C
TN01,2000,1.0,0,0.379,2.0,C,C,R
TN01,2002,1.0,0,0.379,1.0,C,C,R
TN01,2004,1.0,0,0.313,2.0,R,C,R
TN02,1980,1.0,0,0.399,2.0,C,C,R
TN02,1982,1.0,0,0.399,1.0,C,C,R
TN02,1984,1.0,0,0.353,1.0,C,C,R
TN02,1986,1.0,0,0.353,1.0,C,C,R
TN02,1988,1.0,0,0.358,2.0,C,C,R
TN02,1990,1.0,0,0.358,2.0,C,C,R
TN02,1992,1.0,0,0.462,2.0,C,C,C
TN02,1994,1.0,0,0.4620000000000001,1.0,C,C,C
TN02,1996,1.0,0,0.45099999999999996,2.0,C,C,C
TN02,1998,1.0,0,0.451,1.0,C,C,C
TN02,2000,1.0,0,0.39799999999999996,2.0,C,C,R
TN02,2002,1.0,0,0.398,1.0,C,C,R
TN02,2004,1.0,0,0.354,1.0,C,C,R
TN03,1980,1.0,0,0.42099999999999993,2.0,C,C,C
TN03,1982,1.0,0,0.421,2.0,C,C,C
TN03,1984,1.0,0,0.37199999999999994,2.0,C,C,R
TN03,1986,1.0,0,0.372,3.0,C,C,R
TN03,1988,1.0,0,0.377,7.0,C,C,R
TN03,1990,1.0,0,0.377,1.0,C,C,R
TN03,1992,1.0,0,0.5,4.0,C,C,C
TN03,1994,1.0,0,0.5,9.0,C,C,C
TN03,1996,1.0,0,0.49400000000000005,3.0,C,C,C
TN03,1998,1.0,0,0.494,3.0,C,C,C
TN03,2000,1.0,0,0.455,3.0,C,C,C
TN03,2002,1.0,0,0.455,2.0,C,C,C
TN03,2004,1.0,0,0.384,2.0,C,C,R
TN04,1980,1.0,0,0.581,1.0,C,C,C
TN04,1982,1.0,0,0.581,5.0,C,C,C
TN04,1984,1.0,0,0.423,5.0,C,C,C
TN04,1986,1.0,0,0.423,1.0,C,C,C
TN04,1988,1.0,0,0.422,1.0,C,C,C
TN04,1990,1.0,0,0.422,1.0,C,C,C
TN04,1992,1.0,0,0.544,1.0,C,C,C
TN04,1994,1.0,0,0.544,7.0,C,C,C
TN04,1996,1.0,0,0.506,4.0,C,C,C
TN04,1998,1.0,0,0.506,3.0,C,C,C
TN04,2000,1.0,0,0.465,5.0,C,C,C
TN04,2002,1.0,0,0.465,12.0,C,C,C
TN04,2004,1.0,0,0.414,3.0,C,C,C
TN05,1980,1.0,0,0.6,2.0,C,C,C
TN05,1982,1.0,0,0.6,3.0,C,C,C
TN05,1984,1.0,0,0.4789999999999999,1.0,C,C,C
TN05,1986,1.0,0,0.479,5.0,C,C,C
TN05,1988,1.0,0,0.477,8.0,C,C,C
TN05,1990,1.0,0,0.477,2.0,C,C,C
TN05,1992,1.0,0,0.587,3.0,C,C,C
TN05,1994,1.0,0,0.587,3.0,C,C,C
TN05,1996,1.0,0,0.587,1.0,C,C,C
TN05,1998,1.0,0,0.587,1.0,C,C,C
TN05,2000,1.0,0,0.588,1.0,C,C,C
TN05,2002,1.0,0,0.588,10.0,C,C,C
TN05,2004,1.0,0,0.52,1.0,C,C,C
TN06,1980,1.0,0,0.451,1.0,C,C,C
TN06,1982,1.0,0,0.451,1.0,C,C,C
TN06,1984,1.0,0,0.411,7.0,C,C,C
TN06,1986,1.0,0,0.411,5.0,C,C,C
TN06,1988,1.0,0,0.396,1.0,C,C,R
TN06,1990,1.0,0,0.396,2.0,C,C,R
TN06,1992,1.0,0,0.542,7.0,C,C,C
TN06,1994,1.0,0,0.542,5.0,C,C,C
TN06,1996,1.0,0,0.49000000000000005,3.0,C,C,C
TN06,1998,1.0,0,0.49,3.0,C,C,C
TN06,2000,1.0,0,0.45499999999999996,4.0,C,C,C
TN06,2002,1.0,0,0.455,2.0,C,C,C
TN06,2004,1.0,0,0.4,2.0,C,C,R
TN07,1980,1.0,0,0.486,1.0,C,C,C
TN07,1982,1.0,0,0.486,4.0,C,C,C
TN07,1984,1.0,0,0.339,4.0,R,C,R
TN07,1986,1.0,0,0.33899999999999997,1.0,R,C,R
TN07,1988,1.0,0,0.327,1.0,R,C,R
TN07,1990,1.0,0,0.327,1.0,R,C,R
TN07,1992,1.0,0,0.444,3.0,C,C,C
TN07,1994,1.0,0,0.444,9.0,C,C,C
TN07,1996,1.0,0,0.431,4.0,C,C,C
TN07,1998,1.0,0,0.431,1.0,C,C,C
TN07,2000,1.0,0,0.4149999999999999,2.0,C,C,C
TN07,2002,1.0,0,0.415,7.0,C,C,C
TN07,2004,1.0,0,0.38,5.0,C,C,R
TN08,1980,1.0,0,0.698,1.0,D,C,D
TN08,1982,1.0,0,0.698,2.0,D,C,D
TN08,1984,1.0,0,0.43,2.0,C,C,C
TN08,1986,1.0,0,0.43,1.0,C,C,C
TN08,1988,1.0,0,0.436,7.0,C,C,C
TN08,1990,1.0,0,0.436,4.0,C,C,C
TN08,1992,1.0,0,0.531,1.0,C,C,C
TN08,1994,1.0,0,0.531,3.0,C,C,C
TN08,1996,1.0,0,0.537,3.0,C,C,C
TN08,1998,1.0,0,0.537,1.0,C,C,C
TN08,2000,1.0,0,0.49800000000000005,3.0,C,C,C
TN08,2002,1.0,0,0.498,1.0,C,C,C
TN08,2004,1.0,0,0.465,1.0,C,C,C
TN09,1980,0.0,0,,,,,
TN09,1982,1.0,0,0.698,1.0,D,C,D
TN09,1984,1.0,0,,,,,
TN09,1986,1.0,0,0.639,2.0,C,C,D
TN09,1988,1.0,0,0.6619999999999999,1.0,D,C,D
TN09,1990,1.0,0,0.662,3.0,D,C,D
TN09,1992,1.0,0,0.689,3.0,D,C,D
TN09,1994,1.0,0,0.689,2.0,D,C,D
TN09,1996,1.0,0,0.732,5.0,D,D,D
TN09,1998,1.0,0,0.732,4.0,D,D,D
TN09,2000,1.0,0,0.755,2.0,D,D,D
TN09,2002,1.0,0,0.755,1.0,D,D,D
TN09,2004,1.0,0,0.65,1.0,C,C,D
TX01,1980,1.0,0,0.506,1.0,C,C,C
TX01,1982,1.0,0,0.506,1.0,C,C,C
TX01,1984,1.0,0,0.385,1.0,C,C,R
TX01,1986,1.0,0,0.385,5.0,C,C,R
TX01,1988,1.0,0,0.473,4.0,C,C,C
TX01,1990,1.0,0,0.473,4.0,C,C,C
TX01,1992,1.0,0,0.504,2.0,C,C,C
TX01,1994,1.0,0,0.504,3.0,C,C,C
TX01,1996,1.0,0,0.492,7.0,C,C,C
TX01,1998,1.0,0,0.49199999999999994,3.0,C,C,C
TX01,2000,1.0,0,0.36,5.0,C,C,R
TX01,2002,1.0,0,0.36,2.0,C,C,R
TX01,2004,1.0,0,0.31,5.0,R,C,R
TX02,1980,1.0,0,0.491,2.0,C,C,C
TX02,1982,1.0,0,0.491,2.0,C,C,C
TX02,1984,1.0,0,0.413,5.0,C,C,C
TX02,1986,1.0,0,0.413,3.0,C,C,C
TX02,1988,1.0,0,0.501,1.0,C,C,C
TX02,1990,1.0,0,0.501,2.0,C,C,C
TX02,1992,1.0,0,0.546,5.0,C,C,C
TX02,1994,1.0,0,0.546,3.0,C,C,C
TX02,1996,1.0,0,0.502,8.0,C,C,C
TX02,1998,1.0,0,0.502,3.0,C,C,C
TX02,2000,1.0,0,0.378,4.0,C,C,R
TX02,2002,1.0,0,0.378,3.0,C,C,R
TX02,2004,1.0,0,0.37,7.0,C,C,R
TX03,1980,1.0,0,0.238,1.0,R,R,R
TX03,1982,1.0,0,0.238,4.0,R,R,R
TX03,1984,1.0,0,0.182,2.0,R,R,R
TX03,1986,1.0,0,0.182,2.0,R,R,R
TX03,1988,1.0,0,0.253,1.0,R,R,R
TX03,1990,1.0,0,0.253,3.0,R,R,R
TX03,1992,1.0,0,0.304,7.0,R,C,R
TX03,1994,1.0,0,0.304,3.0,R,C,R
TX03,1996,1.0,0,0.352,2.0,C,C,R
TX03,1998,1.0,0,0.3519999999999999,1.0,C,C,R
TX03,2000,1.0,0,0.302,2.0,R,C,R
TX03,2002,1.0,0,0.302,2.0,R,C,R
TX03,2004,1.0,0,0.33,2.0,R,C,R
TX04,1980,1.0,0,0.407,4.0,C,C,C
TX04,1982,1.0,0,0.407,2.0,C,C,C
TX04,1984,1.0,0,0.307,2.0,R,C,R
TX04,1986,1.0,0,0.307,2.0,R,C,R
TX04,1988,1.0,0,0.389,3.0,C,C,R
TX04,1990,1.0,0,0.389,2.0,C,C,R
TX04,1992,1.0,0,0.408,5.0,C,C,C
TX04,1994,1.0,0,0.408,3.0,C,C,C
TX04,1996,1.0,0,0.385,3.0,C,C,R
TX04,1998,1.0,0,0.385,4.0,C,C,R
TX04,2000,1.0,0,0.278,4.0,R,R,R
TX04,2002,1.0,0,0.278,4.0,R,R,R
TX04,2004,1.0,0,0.3,8.0,R,R,R
TX05,1980,1.0,0,0.462,2.0,C,C,C
TX05,1982,1.0,0,0.462,5.0,C,C,C
TX05,1984,1.0,0,0.40700000000000003,3.0,C,C,C
TX05,1986,1.0,0,0.407,2.0,C,C,C
TX05,1988,1.0,0,0.501,4.0,C,C,C
TX05,1990,1.0,0,0.501,4.0,C,C,C
TX05,1992,1.0,0,0.544,3.0,C,C,C
TX05,1994,1.0,0,0.544,3.0,C,C,C
TX05,1996,1.0,0,0.506,3.0,C,C,C
TX05,1998,1.0,0,0.506,3.0,C,C,C
TX05,2000,1.0,0,0.419,5.0,C,C,C
TX05,2002,1.0,0,0.419,7.0,C,C,C
TX05,2004,1.0,0,0.33,2.0,R,C,R
TX06,1980,1.0,0,0.445,3.0,C,C,C
TX06,1982,1.0,0,0.445,3.0,C,C,C
TX06,1984,1.0,0,0.302,8.0,R,C,R
TX06,1986,1.0,0,0.302,6.0,R,C,R
TX06,1988,1.0,0,0.376,4.0,C,C,R
TX06,1990,1.0,0,0.376,1.0,C,C,R
TX06,1992,1.0,0,0.348,2.0,R,C,R
TX06,1994,1.0,0,0.348,1.0,R,C,R
TX06,1996,1.0,0,0.353,3.0,C,C,R
TX06,1998,1.0,0,0.353,3.0,C,C,R
TX06,2000,1.0,0,0.29,1.0,R,R,R
TX06,2002,1.0,0,0.29,2.0,R,R,R
TX06,2004,1.0,0,0.333,2.0,R,C,R
TX07,1980,1.0,0,0.226,2.0,R,R,R
TX07,1982,1.0,0,0.226,1.0,R,R,R
TX07,1984,1.0,0,0.17,1.0,R,R,R
TX07,1986,1.0,0,0.17,1.0,R,R,R
TX07,1988,1.0,0,0.226,2.0,R,R,R
TX07,1990,1.0,0,0.226,2.0,R,R,R
TX07,1992,1.0,0,0.276,1.0,R,R,R
TX07,1994,1.0,0,0.276,2.0,R,R,R
TX07,1996,1.0,0,0.298,1.0,R,R,R
TX07,1998,1.0,0,0.298,1.0,R,R,R
TX07,2000,1.0,0,0.272,9.0,R,R,R
TX07,2002,1.0,0,0.272,1.0,R,R,R
TX07,2004,1.0,0,0.354,2.0,C,C,R
TX08,1980,1.0,0,0.536,6.0,C,C,C
TX08,1982,1.0,0,0.536,3.0,C,C,C
TX08,1984,1.0,0,0.396,7.0,C,C,R
TX08,1986,1.0,0,0.3960000000000001,5.0,C,C,R
TX08,1988,1.0,0,0.453,1.0,C,C,C
TX08,1990,1.0,0,0.453,2.0,C,C,C
TX08,1992,1.0,0,0.291,1.0,R,R,R
TX08,1994,1.0,0,,,,,
TX08,1996,1.0,0,0.285,8.0,R,R,R
TX08,1998,1.0,0,0.285,5.0,R,R,R
TX08,2000,1.0,0,0.224,1.0,R,R,R
TX08,2002,1.0,0,0.22400000000000003,1.0,R,R,R
TX08,2004,1.0,0,0.273,1.0,R,R,R
TX09,1980,1.0,0,0.508,2.0,C,C,C
TX09,1982,1.0,0,0.508,6.0,C,C,C
TX09,1984,1.0,0,0.474,4.0,C,C,C
TX09,1986,1.0,0,0.474,2.0,C,C,C
TX09,1988,1.0,0,0.529,2.0,C,C,C
TX09,1990,1.0,0,0.529,6.0,C,C,C
TX09,1992,1.0,0,0.55,3.0,C,C,C
TX09,1994,1.0,0,0.55,4.0,C,C,C
TX09,1996,1.0,0,0.52,4.0,C,C,C
TX09,1998,1.0,0,0.52,5.0,C,C,C
TX09,2000,1.0,0,0.451,3.0,C,C,C
TX09,2002,1.0,0,0.451,3.0,C,C,C
TX09,2004,1.0,0,0.7,3.0,D,C,D
TX10,1980,1.0,0,0.488,2.0,C,C,C
TX10,1982,1.0,0,0.488,1.0,C,C,C
TX10,1984,1.0,0,0.41999999999999993,1.0,C,C,C
TX10,1986,1.0,0,0.42,4.0,C,C,C
TX10,1988,1.0,0,0.54,1.0,C,C,C
TX10,1990,1.0,0,0.54,2.0,C,C,C
TX10,1992,1.0,0,0.604,3.0,C,C,D
TX10,1994,1.0,0,0.6040000000000001,6.0,C,C,D
TX10,1996,1.0,0,0.576,3.0,C,C,C
TX10,1998,1.0,0,0.576,2.0,C,C,C
TX10,2000,1.0,0,0.481,4.0,C,C,C
TX10,2002,1.0,0,0.4809999999999999,2.0,C,C,C
TX10,2004,1.0,0,0.38,9.0,C,C,R
TX11,1980,1.0,0,0.454,2.0,C,C,C
TX11,1982,1.0,0,0.45400000000000007,2.0,C,C,C
TX11,1984,1.0,0,0.337,1.0,R,C,R
TX11,1986,1.0,0,0.337,1.0,R,C,R
TX11,1988,1.0,0,0.417,1.0,C,C,C
TX11,1990,1.0,0,0.417,5.0,C,C,C
TX11,1992,1.0,0,0.468,5.0,C,C,C
TX11,1994,1.0,0,0.468,2.0,C,C,C
TX11,1996,1.0,0,0.456,4.0,C,C,C
TX11,1998,1.0,0,0.456,2.0,C,C,C
TX11,2000,1.0,0,0.336,3.0,R,C,R
TX11,2002,1.0,0,0.336,4.0,R,C,R
TX11,2004,1.0,0,0.22,4.0,R,R,R
TX12,1980,1.0,0,0.469,3.0,C,C,C
TX12,1982,1.0,0,0.46900000000000003,2.0,C,C,C
TX12,1984,1.0,0,,,,,
TX12,1986,1.0,0,0.4149999999999999,1.0,C,C,C
TX12,1988,1.0,0,,,,,
TX12,1990,1.0,0,0.47,5.0,C,C,C
TX12,1992,1.0,0,0.516,3.0,C,C,C
