district,cycle,real_data,territorial
MN08,1984,1.0,0
MN08,1986,1.0,0
MN08,1988,1.0,0
MN08,1990,1.0,0
MN08,1992,1.0,0
MN08,1994,1.0,0
MN08,1996,1.0,0
MN08,1998,1.0,0
MN08,2000,1.0,0
MN08,2002,1.0,0
MN08,2004,1.0,0
MO01,1980,1.0,0
MO01,1982,1.0,0
MO01,1984,1.0,0
MO01,1986,1.0,0
MO01,1988,1.0,0
MO01,1990,1.0,0
MO01,1992,1.0,0
MO01,1994,1.0,0
MO01,1996,1.0,0
MO01,1998,1.0,0
MO01,2000,1.0,0
MO01,2002,1.0,0
MO01,2004,1.0,0
MO02,1980,1.0,0
MO02,1982,1.0,0
MO02,1984,1.0,0
MO02,1986,1.0,0
MO02,1988,1.0,0
MO02,1990,1.0,0
MO02,1992,1.0,0
MO02,1994,1.0,0
MO02,1996,1.0,0
MO02,1998,1.0,0
MO02,2000,1.0,0
MO02,2002,1.0,0
MO02,2004,1.0,0
MO03,1980,1.0,0
MO03,1982,1.0,0
MO03,1984,1.0,0
MO03,1986,1.0,0
MO03,1988,1.0,0
MO03,1990,1.0,0
MO03,1992,1.0,0
MO03,1994,1.0,0
MO03,1996,1.0,0
MO03,1998,1.0,0
MO03,2000,1.0,0
MO03,2002,1.0,0
MO03,2004,1.0,0
MO04,1980,1.0,0
MO04,1982,1.0,0
MO04,1984,1.0,0
MO04,1986,1.0,0
MO04,1988,1.0,0
MO04,1990,1.0,0
MO04,1992,1.0,0
MO04,1994,1.0,0
MO04,1996,1.0,0
MO04,1998,1.0,0
MO04,2000,1.0,0
MO04,2002,1.0,0
MO04,2004,1.0,0
MO05,1980,1.0,0
MO05,1982,1.0,0
MO05,1984,1.0,0
MO05,1986,1.0,0
MO05,1988,1.0,0
MO05,1990,1.0,0
MO05,1992,1.0,0
MO05,1994,1.0,0
MO05,1996,1.0,0
MO05,1998,1.0,0
MO05,2000,1.0,0
MO05,2002,1.0,0
MO05,2004,1.0,0
MO06,1980,1.0,0
MO06,1982,1.0,0
MO06,1984,1.0,0
MO06,1986,1.0,0
MO06,1988,1.0,0
MO06,1990,1.0,0
MO06,1992,1.0,0
MO06,1994,1.0,0
MO06,1996,1.0,0
MO06,1998,1.0,0
MO06,2000,1.0,0
MO06,2002,1.0,0
MO06,2004,1.0,0
MO07,1980,1.0,0
MO07,1982,1.0,0
MO07,1984,1.0,0
MO07,1986,1.0,0
MO07,1988,1.0,0
MO07,1990,1.0,0
MO07,1992,1.0,0
MO07,1994,1.0,0
MO07,1996,1.0,0
MO07,1998,1.0,0
MO07,2000,1.0,0
MO07,2002,1.0,0
MO07,2004,1.0,0
MO08,1980,1.0,0
MO08,1982,1.0,0
MO08,1984,1.0,0
MO08,1986,1.0,0
MO08,1988,1.0,0
MO08,1990,1.0,0
MO08,1992,1.0,0
MO08,1994,1.0,0
MO08,1996,1.0,0
MO08,1998,1.0,0
MO08,2000,1.0,0
MO08,2002,1.0,0
MO08,2004,1.0,0
MO09,1980,1.0,0
MO09,1982,1.0,0
MO09,1984,1.0,0
MO09,1986,1.0,0
MO09,1988,1.0,0
MO09,1990,1.0,0
MO09,1992,1.0,0
MO09,1994,1.0,0
MO09,1996,1.0,0
MO09,1998,1.0,0
MO09,2000,1.0,0
MO09,2002,1.0,0
MO09,2004,1.0,0
MO10,1980,1.0,0
MO10,1982,0.0,0
MO10,1984,0.0,0
MO10,1986,0.0,0
MO10,1988,0.0,0
MO10,1990,0.0,0
MO10,1992,0.0,0
MO10,1994,0.0,0
MO10,1996,0.0,0
MO10,1998,0.0,0
MO10,2000,0.0,0
MO10,2002,0.0,0
MO10,2004,0.0,0
MP01,1980,0.0,1
MP01,1982,0.0,1
MP01,1984,0.0,1
MP01,1986,0.0,1
MP01,1988,0.0,1
MP01,1990,0.0,1
MP01,1992,0.0,1
MP01,1994,0.0,1
MP01,1996,0.0,1
MP01,1998,0.0,1
MP01,2000,0.0,1
MP01,2002,0.0,1
MP01,2004,0.0,1
MS01,1980,1.0,0
MS01,1982,1.0,0
MS01,1984,1.0,0
MS01,1986,1.0,0
MS01,1988,1.0,0
MS01,1990,1.0,0
MS01,1992,1.0,0
MS01,1994,1.0,0
MS01,1996,1.0,0
MS01,1998,1.0,0
MS01,2000,1.0,0
MS01,2002,1.0,0
MS01,2004,1.0,0
MS02,1980,1.0,0
MS02,1982,1.0,0
MS02,1984,1.0,0
MS02,1986,1.0,0
MS02,1988,1.0,0
MS02,1990,1.0,0
MS02,1992,1.0,0
MS02,1994,1.0,0
MS02,1996,1.0,0
MS02,1998,1.0,0
MS02,2000,1.0,0
MS02,2002,1.0,0
MS02,2004,1.0,0
MS03,1980,1.0,0
MS03,1982,1.0,0
MS03,1984,1.0,0
MS03,1986,1.0,0
MS03,1988,1.0,0
MS03,1990,1.0,0
MS03,1992,1.0,0
MS03,1994,1.0,0
MS03,1996,1.0,0
MS03,1998,1.0,0
MS03,2000,1.0,0
MS03,2002,1.0,0
MS03,2004,1.0,0
MS04,1980,1.0,0
MS04,1982,1.0,0
MS04,1984,1.0,0
MS04,1986,1.0,0
MS04,1988,1.0,0
MS04,1990,1.0,0
MS04,1992,1.0,0
MS04,1994,1.0,0
MS04,1996,1.0,0
MS04,1998,1.0,0
MS04,2000,1.0,0
MS04,2002,1.0,0
MS04,2004,1.0,0
MS05,1980,1.0,0
MS05,1982,1.0,0
MS05,1984,1.0,0
MS05,1986,1.0,0
MS05,1988,1.0,0
MS05,1990,1.0,0
MS05,1992,1.0,0
MS05,1994,1.0,0
MS05,1996,1.0,0
MS05,1998,1.0,0
MS05,2000,1.0,0
MS05,2002,0.0,0
MS05,2004,0.0,0
MT01,1980,1.0,0
MT01,1982,1.0,0
MT01,1984,1.0,0
MT01,1986,1.0,0
MT01,1988,1.0,0
MT01,1990,1.0,0
MT01,1992,1.0,0
MT01,1994,1.0,0
MT01,1996,1.0,0
MT01,1998,1.0,0
MT01,2000,1.0,0
MT01,2002,1.0,0
MT01,2004,1.0,0
MT02,1980,1.0,0
MT02,1982,1.0,0
MT02,1984,1.0,0
MT02,1986,1.0,0
MT02,1988,1.0,0
MT02,1990,1.0,0
MT02,1992,0.0,0
MT02,1994,0.0,0
MT02,1996,0.0,0
MT02,1998,0.0,0
MT02,2000,0.0,0
MT02,2002,0.0,0
MT02,2004,0.0,0
NC01,1980,1.0,0
NC01,1982,1.0,0
NC01,1984,1.0,0
NC01,1986,1.0,0
NC01,1988,1.0,0
NC01,1990,1.0,0
NC01,1992,1.0,0
NC01,1994,1.0,0
NC01,1996,1.0,0
NC01,1998,1.0,0
NC01,2000,1.0,0
NC01,2002,1.0,0
NC01,2004,1.0,0
NC02,1980,1.0,0
NC02,1982,1.0,0
NC02,1984,1.0,0
NC02,1986,1.0,0
NC02,1988,1.0,0
NC02,1990,1.0,0
NC02,1992,1.0,0
NC02,1994,1.0,0
NC02,1996,1.0,0
NC02,1998,1.0,0
NC02,2000,1.0,0
NC02,2002,1.0,0
NC02,2004,1.0,0
NC03,1980,1.0,0
NC03,1982,1.0,0
NC03,1984,1.0,0
NC03,1986,1.0,0
NC03,1988,1.0,0
NC03,1990,1.0,0
NC03,1992,1.0,0
NC03,1994,1.0,0
NC03,1996,1.0,0
NC03,1998,1.0,0
NC03,2000,1.0,0
NC03,2002,1.0,0
NC03,2004,1.0,0
NC04,1980,1.0,0
NC04,1982,1.0,0
NC04,1984,1.0,0
NC04,1986,1.0,0
NC04,1988,1.0,0
NC04,1990,1.0,0
NC04,1992,1.0,0
NC04,1994,1.0,0
NC04,1996,1.0,0
NC04,1998,1.0,0
NC04,2000,1.0,0
NC04,2002,1.0,0
NC04,2004,1.0,0
NC05,1980,1.0,0
NC05,1982,1.0,0
NC05,1984,1.0,0
NC05,1986,1.0,0
NC05,1988,1.0,0
NC05,1990,1.0,0
NC05,1992,1.0,0
NC05,1994,1.0,0
NC05,1996,1.0,0
NC05,1998,1.0,0
NC05,2000,1.0,0
NC05,2002,1.0,0
NC05,2004,1.0,0
NC06,1980,1.0,0
NC06,1982,1.0,0
NC06,1984,1.0,0
NC06,1986,1.0,0
NC06,1988,1.0,0
NC06,1990,1.0,0
NC06,1992,1.0,0
NC06,1994,1.0,0
NC06,1996,1.0,0
NC06,1998,1.0,0
NC06,2000,1.0,0
NC06,2002,1.0,0
NC06,2004,1.0,0
NC07,1980,1.0,0
NC07,1982,1.0,0
NC07,1984,1.0,0
NC07,1986,1.0,0
NC07,1988,1.0,0
NC07,1990,1.0,0
NC07,1992,1.0,0
NC07,1994,1.0,0
NC07,1996,1.0,0
NC07,1998,1.0,0
NC07,2000,1.0,0
NC07,2002,1.0,0
NC07,2004,1.0,0
NC08,1980,1.0,0
NC08,1982,1.0,0
NC08,1984,1.0,0
NC08,1986,1.0,0
NC08,1988,1.0,0
NC08,1990,1.0,0
NC08,1992,1.0,0
NC08,1994,1.0,0
NC08,1996,1.0,0
NC08,1998,1.0,0
NC08,2000,1.0,0
NC08,2002,1.0,0
NC08,2004,1.0,0
NC09,1980,1.0,0
NC09,1982,1.0,0
NC09,1984,1.0,0
NC09,1986,1.0,0
NC09,1988,1.0,0
NC09,1990,1.0,0
NC09,1992,1.0,0
NC09,1994,1.0,0
NC09,1996,1.0,0
NC09,1998,1.0,0
NC09,2000,1.0,0
NC09,2002,1.0,0
NC09,2004,1.0,0
NC10,1980,1.0,0
NC10,1982,1.0,0
NC10,1984,1.0,0
NC10,1986,1.0,0
NC10,1988,1.0,0
NC10,1990,1.0,0
NC10,1992,1.0,0
NC10,1994,1.0,0
NC10,1996,1.0,0
NC10,1998,1.0,0
NC10,2000,1.0,0
NC10,2002,1.0,0
NC10,2004,1.0,0
NC11,1980,1.0,0
NC11,1982,1.0,0
NC11,1984,1.0,0
NC11,1986,1.0,0
NC11,1988,1.0,0
NC11,1990,1.0,0
NC11,1992,1.0,0
NC11,1994,1.0,0
NC11,1996,1.0,0
NC11,1998,1.0,0
NC11,2000,1.0,0
NC11,2002,1.0,0
NC11,2004,1.0,0
NC12,1980,0.0,0
NC12,1982,0.0,0
NC12,1984,0.0,0
NC12,1986,0.0,0
NC12,1988,0.0,0
NC12,1990,0.0,0
NC12,1992,1.0,0
NC12,1994,1.0,0
NC12,1996,1.0,0
NC12,1998,1.0,0
NC12,2000,1.0,0
NC12,2002,1.0,0
NC12,2004,1.0,0
NC13,1980,0.0,0
NC13,1982,0.0,0
NC13,1984,0.0,0
NC13,1986,0.0,0
NC13,1988,0.0,0
NC13,1990,0.0,0
NC13,1992,0.0,0
NC13,1994,0.0,0
NC13,1996,0.0,0
NC13,1998,0.0,0
NC13,2000,0.0,0
NC13,2002,1.0,0
NC13,2004,1.0,0
NC14,1980,0.0,0
NC14,1982,0.0,0
NC14,1984,0.0,0
NC14,1986,0.0,0
NC14,1988,0.0,0
NC14,1990,0.0,0
NC14,1992,0.0,0
NC14,1994,0.0,0
NC14,1996,0.0,0
NC14,1998,0.0,0
NC14,2000,0.0,0
NC14,2002,0.0,0
NC14,2004,0.0,0
ND01,1980,1.0,0
ND01,1982,1.0,0
ND01,1984,1.0,0
ND01,1986,1.0,0
ND01,1988,1.0,0
ND01,1990,1.0,0
ND01,1992,1.0,0
ND01,1994,1.0,0
ND01,1996,1.0,0
ND01,1998,1.0,0
ND01,2000,1.0,0
ND01,2002,1.0,0
ND01,2004,1.0,0
NE01,1980,1.0,0
NE01,1982,1.0,0
NE01,1984,1.0,0
NE01,1986,1.0,0
NE01,1988,1.0,0
NE01,1990,1.0,0
NE01,1992,1.0,0
NE01,1994,1.0,0
NE01,1996,1.0,0
NE01,1998,1.0,0
NE01,2000,1.0,0
NE01,2002,1.0,0
NE01,2004,1.0,0
NE02,1980,1.0,0
NE02,1982,1.0,0
NE02,1984,1.0,0
NE02,1986,1.0,0
NE02,1988,1.0,0
NE02,1990,1.0,0
NE02,1992,1.0,0
NE02,1994,1.0,0
NE02,1996,1.0,0
NE02,1998,1.0,0
NE02,2000,1.0,0
NE02,2002,1.0,0
NE02,2004,1.0,0
NE03,1980,1.0,0
NE03,1982,1.0,0
NE03,1984,1.0,0
NE03,1986,1.0,0
NE03,1988,1.0,0
NE03,1990,1.0,0
NE03,1992,1.0,0
NE03,1994,1.0,0
NE03,1996,1.0,0
NE03,1998,1.0,0
NE03,2000,1.0,0
NE03,2002,1.0,0
NE03,2004,1.0,0
NH01,1980,1.0,0
NH01,1982,1.0,0
NH01,1984,1.0,0
NH01,1986,1.0,0
NH01,1988,1.0,0
NH01,1990,1.0,0
NH01,1992,1.0,0
NH01,1994,1.0,0
NH01,1996,1.0,0
NH01,1998,1.0,0
NH01,2000,1.0,0
NH01,2002,1.0,0
NH01,2004,1.0,0
NH02,1980,1.0,0
NH02,1982,1.0,0
NH02,1984,1.0,0
NH02,1986,1.0,0
NH02,1988,1.0,0
NH02,1990,1.0,0
NH02,1992,1.0,0
NH02,1994,1.0,0
NH02,1996,1.0,0
NH02,1998,1.0,0
NH02,2000,1.0,0
NH02,2002,1.0,0
NH02,2004,1.0,0
NJ01,1980,1.0,0
NJ01,1982,1.0,0
NJ01,1984,1.0,0
NJ01,1986,1.0,0
NJ01,1988,1.0,0
NJ01,1990,1.0,0
NJ01,1992,1.0,0
NJ01,1994,1.0,0
NJ01,1996,1.0,0
NJ01,1998,1.0,0
NJ01,2000,1.0,0
NJ01,2002,1.0,0
NJ01,2004,1.0,0
NJ02,1980,1.0,0
NJ02,1982,1.0,0
NJ02,1984,1.0,0
NJ02,1986,1.0,0
NJ02,1988,1.0,0
NJ02,1990,1.0,0
NJ02,1992,1.0,0
NJ02,1994,1.0,0
NJ02,1996,1.0,0
NJ02,1998,1.0,0
NJ02,2000,1.0,0
NJ02,2002,1.0,0
NJ02,2004,1.0,0
NJ03,1980,1.0,0
NJ03,1982,1.0,0
NJ03,1984,1.0,0
NJ03,1986,1.0,0
NJ03,1988,1.0,0
NJ03,1990,1.0,0
NJ03,1992,1.0,0
NJ03,1994,1.0,0
NJ03,1996,1.0,0
NJ03,1998,1.0,0
NJ03,2000,1.0,0
NJ03,2002,1.0,0
NJ03,2004,1.0,0
NJ04,1980,1.0,0
NJ04,1982,1.0,0
NJ04,1984,1.0,0
NJ04,1986,1.0,0
NJ04,1988,1.0,0
NJ04,1990,1.0,0
NJ04,1992,1.0,0
NJ04,1994,1.0,0
NJ04,1996,1.0,0
NJ04,1998,1.0,0
NJ04,2000,1.0,0
NJ04,2002,1.0,0
NJ04,2004,1.0,0
NJ05,1980,1.0,0
NJ05,1982,1.0,0
NJ05,1984,1.0,0
NJ05,1986,1.0,0
NJ05,1988,1.0,0
NJ05,1990,1.0,0
NJ05,1992,1.0,0
NJ05,1994,1.0,0
NJ05,1996,1.0,0
NJ05,1998,1.0,0
NJ05,2000,1.0,0
NJ05,2002,1.0,0
NJ05,2004,1.0,0
NJ06,1980,1.0,0
NJ06,1982,1.0,0
NJ06,1984,1.0,0
NJ06,1986,1.0,0
NJ06,1988,1.0,0
NJ06,1990,1.0,0
NJ06,1992,1.0,0
NJ06,1994,1.0,0
NJ06,1996,1.0,0
NJ06,1998,1.0,0
NJ06,2000,1.0,0
NJ06,2002,1.0,0
NJ06,2004,1.0,0
NJ07,1980,1.0,0
NJ07,1982,1.0,0
NJ07,1984,1.0,0
NJ07,1986,1.0,0
NJ07,1988,1.0,0
NJ07,1990,1.0,0
NJ07,1992,1.0,0
NJ07,1994,1.0,0
NJ07,1996,1.0,0
NJ07,1998,1.0,0
NJ07,2000,1.0,0
NJ07,2002,1.0,0
NJ07,2004,1.0,0
NJ08,1980,1.0,0
NJ08,1982,1.0,0
NJ08,1984,1.0,0
NJ08,1986,1.0,0
NJ08,1988,1.0,0
NJ08,1990,1.0,0
NJ08,1992,1.0,0
NJ08,1994,1.0,0
NJ08,1996,1.0,0
NJ08,1998,1.0,0
NJ08,2000,1.0,0
NJ08,2002,1.0,0
NJ08,2004,1.0,0
NJ09,1980,1.0,0
NJ09,1982,1.0,0
NJ09,1984,1.0,0
NJ09,1986,1.0,0
NJ09,1988,1.0,0
NJ09,1990,1.0,0
NJ09,1992,1.0,0
NJ09,1994,1.0,0
NJ09,1996,1.0,0
NJ09,1998,1.0,0
NJ09,2000,1.0,0
NJ09,2002,1.0,0
NJ09,2004,1.0,0
NJ10,1980,1.0,0
NJ10,1982,1.0,0
NJ10,1984,1.0,0
NJ10,1986,1.0,0
NJ10,1988,1.0,0
NJ10,1990,1.0,0
NJ10,1992,1.0,0
NJ10,1994,1.0,0
NJ10,1996,1.0,0
NJ10,1998,1.0,0
NJ10,2000,1.0,0
NJ10,2002,1.0,0
NJ10,2004,1.0,0
NJ11,1980,1.0,0
NJ11,1982,1.0,0
NJ11,1984,1.0,0
NJ11,1986,1.0,0
NJ11,1988,1.0,0
NJ11,1990,1.0,0
NJ11,1992,1.0,0
NJ11,1994,1.0,0
NJ11,1996,1.0,0
NJ11,1998,1.0,0
NJ11,2000,1.0,0
NJ11,2002,1.0,0
NJ11,2004,1.0,0
NJ12,1980,1.0,0
NJ12,1982,1.0,0
NJ12,1984,1.0,0
NJ12,1986,1.0,0
NJ12,1988,1.0,0
NJ12,1990,1.0,0
NJ12,1992,1.0,0
NJ12,1994,1.0,0
NJ12,1996,1.0,0
NJ12,1998,1.0,0
NJ12,2000,1.0,0
NJ12,2002,1.0,0
NJ12,2004,1.0,0
NJ13,1980,1.0,0
NJ13,1982,1.0,0
NJ13,1984,1.0,0
NJ13,1986,1.0,0
NJ13,1988,1.0,0
NJ13,1990,1.0,0
NJ13,1992,1.0,0
NJ13,1994,1.0,0
NJ13,1996,1.0,0
NJ13,1998,1.0,0
NJ13,2000,1.0,0
NJ13,2002,1.0,0
NJ13,2004,1.0,0
NJ14,1980,1.0,0
NJ14,1982,1.0,0
NJ14,1984,1.0,0
NJ14,1986,1.0,0
NJ14,1988,1.0,0
NJ14,1990,1.0,0
NJ14,1992,0.0,0
NJ14,1994,0.0,0
NJ14,1996,0.0,0
NJ14,1998,0.0,0
NJ14,2000,0.0,0
NJ14,2002,0.0,0
NJ14,2004,0.0,0
NJ15,1980,1.0,0
NJ15,1982,0.0,0
NJ15,1984,0.0,0
NJ15,1986,0.0,0
NJ15,1988,0.0,0
NJ15,1990,0.0,0
NJ15,1992,0.0,0
NJ15,1994,0.0,0
NJ15,1996,0.0,0
NJ15,1998,0.0,0
NJ15,2000,0.0,0
NJ15,2002,0.0,0
NJ15,2004,0.0,0
NM01,1980,1.0,0
NM01,1982,1.0,0
NM01,1984,1.0,0
NM01,1986,1.0,0
NM01,1988,1.0,0
NM01,1990,1.0,0
NM01,1992,1.0,0
NM01,1994,1.0,0
NM01,1996,1.0,0
NM01,1998,1.0,0
NM01,2000,1.0,0
NM01,2002,1.0,0
NM01,2004,1.0,0
NM02,1980,1.0,0
NM02,1982,1.0,0
NM02,1984,1.0,0
NM02,1986,1.0,0
NM02,1988,1.0,0
NM02,1990,1.0,0
NM02,1992,1.0,0
NM02,1994,1.0,0
NM02,1996,1.0,0
NM02,1998,1.0,0
NM02,2000,1.0,0
NM02,2002,1.0,0
NM02,2004,1.0,0
NM03,1980,0.0,0
NM03,1982,1.0,0
NM03,1984,1.0,0
NM03,1986,1.0,0
NM03,1988,1.0,0
NM03,1990,1.0,0
NM03,1992,1.0,0
NM03,1994,1.0,0
NM03,1996,1.0,0
NM03,1998,1.0,0
NM03,2000,1.0,0
NM03,2002,1.0,0
NM03,2004,1.0,0
NV01,1980,1.0,0
NV01,1982,1.0,0
NV01,1984,1.0,0
NV01,1986,1.0,0
NV01,1988,1.0,0
NV01,1990,1.0,0
NV01,1992,1.0,0
NV01,1994,1.0,0
NV01,1996,1.0,0
NV01,1998,1.0,0
NV01,2000,1.0,0
NV01,2002,1.0,0
NV01,2004,1.0,0
NV02,1980,0.0,0
NV02,1982,1.0,0
NV02,1984,1.0,0
NV02,1986,1.0,0
NV02,1988,1.0,0
NV02,1990,1.0,0
NV02,1992,1.0,0
NV02,1994,1.0,0
NV02,1996,1.0,0
NV02,1998,1.0,0
NV02,2000,1.0,0
NV02,2002,1.0,0
NV02,2004,1.0,0
NV03,1980,0.0,0
NV03,1982,0.0,0
NV03,1984,0.0,0
NV03,1986,0.0,0
NV03,1988,0.0,0
NV03,1990,0.0,0
NV03,1992,0.0,0
NV03,1994,0.0,0
NV03,1996,0.0,0
NV03,1998,0.0,0
NV03,2000,0.0,0
NV03,2002,1.0,0
NV03,2004,1.0,0
NV04,1980,0.0,0
NV04,1982,0.0,0
NV04,1984,0.0,0
NV04,1986,0.0,0
NV04,1988,0.0,0
NV04,1990,0.0,0
NV04,1992,0.0,0
NV04,1994,0.0,0
NV04,1996,0.0,0
NV04,1998,0.0,0
NV04,2000,0.0,0
NV04,2002,0.0,0
NV04,2004,0.0,0
NY01,1980,1.0,0
NY01,1982,1.0,0
NY01,1984,1.0,0
NY01,1986,1.0,0
NY01,1988,1.0,0
NY01,1990,1.0,0
NY01,1992,1.0,0
NY01,1994,1.0,0
NY01,1996,1.0,0
NY01,1998,1.0,0
NY01,2000,1.0,0
NY01,2002,1.0,0
NY01,2004,1.0,0
NY02,1980,1.0,0
NY02,1982,1.0,0
NY02,1984,1.0,0
NY02,1986,1.0,0
NY02,1988,1.0,0
NY02,1990,1.0,0
NY02,1992,1.0,0
NY02,1994,1.0,0
NY02,1996,1.0,0
NY02,1998,1.0,0
NY02,2000,1.0,0
NY02,2002,1.0,0
NY02,2004,1.0,0
NY03,1980,1.0,0
NY03,1982,1.0,0
NY03,1984,1.0,0
NY03,1986,1.0,0
NY03,1988,1.0,0
NY03,1990,1.0,0
NY03,1992,1.0,0
NY03,1994,1.0,0
NY03,1996,1.0,0
NY03,1998,1.0,0
NY03,2000,1.0,0
NY03,2002,1.0,0
NY03,2004,1.0,0
NY04,1980,1.0,0
NY04,1982,1.0,0
NY04,1984,1.0,0
NY04,1986,1.0,0
NY04,1988,1.0,0
NY04,1990,1.0,0
NY04,1992,1.0,0
NY04,1994,1.0,0
NY04,1996,1.0,0
NY04,1998,1.0,0
NY04,2000,1.0,0
NY04,2002,1.0,0
NY04,2004,1.0,0
NY05,1980,1.0,0
NY05,1982,1.0,0
NY05,1984,1.0,0
NY05,1986,1.0,0
NY05,1988,1.0,0
NY05,1990,1.0,0
NY05,1992,1.0,0
NY05,1994,1.0,0
NY05,1996,1.0,0
NY05,1998,1.0,0
NY05,2000,1.0,0
NY05,2002,1.0,0
NY05,2004,1.0,0
NY06,1980,1.0,0
NY06,1982,1.0,0
NY06,1984,1.0,0
NY06,1986,1.0,0
NY06,1988,1.0,0
NY06,1990,1.0,0
NY06,1992,1.0,0
NY06,1994,1.0,0
NY06,1996,1.0,0
NY06,1998,1.0,0
NY06,2000,1.0,0
NY06,2002,1.0,0
NY06,2004,1.0,0
NY07,1980,1.0,0
NY07,1982,1.0,0
NY07,1984,1.0,0
NY07,1986,1.0,0
NY07,1988,1.0,0
NY07,1990,1.0,0
NY07,1992,1.0,0
NY07,1994,1.0,0
NY07,1996,1.0,0
NY07,1998,1.0,0
NY07,2000,1.0,0
NY07,2002,1.0,0
NY07,2004,1.0,0
NY08,1980,1.0,0
NY08,1982,1.0,0
NY08,1984,1.0,0
NY08,1986,1.0,0
NY08,1988,1.0,0
NY08,1990,1.0,0
NY08,1992,1.0,0
NY08,1994,1.0,0
NY08,1996,1.0,0
NY08,1998,1.0,0
NY08,2000,1.0,0
NY08,2002,1.0,0
NY08,2004,1.0,0
NY09,1980,1.0,0
NY09,1982,1.0,0
NY09,1984,1.0,0
NY09,1986,1.0,0
NY09,1988,1.0,0
NY09,1990,1.0,0
NY09,1992,1.0,0
NY09,1994,1.0,0
NY09,1996,1.0,0
NY09,1998,1.0,0
NY09,2000,1.0,0
NY09,2002,1.0,0
NY09,2004,1.0,0
NY10,1980,1.0,0
NY10,1982,1.0,0
NY10,1984,1.0,0
NY10,1986,1.0,0
NY10,1988,1.0,0
NY10,1990,1.0,0
NY10,1992,1.0,0
NY10,1994,1.0,0
NY10,1996,1.0,0
NY10,1998,1.0,0
NY10,2000,1.0,0
NY10,2002,1.0,0
NY10,2004,1.0,0
NY11,1980,1.0,0
NY11,1982,1.0,0
NY11,1984,1.0,0
NY11,1986,1.0,0
NY11,1988,1.0,0
NY11,1990,1.0,0
NY11,1992,1.0,0
NY11,1994,1.0,0
NY11,1996,1.0,0
NY11,1998,1.0,0
NY11,2000,1.0,0
NY11,2002,1.0,0
NY11,2004,1.0,0
NY12,1980,1.0,0
NY12,1982,1.0,0
NY12,1984,1.0,0
NY12,1986,1.0,0
NY12,1988,1.0,0
NY12,1990,1.0,0
NY12,1992,1.0,0
NY12,1994,1.0,0
NY12,1996,1.0,0
NY12,1998,1.0,0
NY12,2000,1.0,0
NY12,2002,1.0,0
NY12,2004,1.0,0
NY13,1980,1.0,0
NY13,1982,1.0,0
NY13,1984,1.0,0
NY13,1986,1.0,0
NY13,1988,1.0,0
NY13,1990,1.0,0
NY13,1992,1.0,0
NY13,1994,1.0,0
NY13,1996,1.0,0
NY13,1998,1.0,0
NY13,2000,1.0,0
NY13,2002,1.0,0
NY13,2004,1.0,0
NY14,1980,1.0,0
NY14,1982,1.0,0
NY14,1984,1.0,0
NY14,1986,1.0,0
NY14,1988,1.0,0
NY14,1990,1.0,0
NY14,1992,1.0,0
NY14,1994,1.0,0
NY14,1996,1.0,0
NY14,1998,1.0,0
NY14,2000,1.0,0
NY14,2002,1.0,0
NY14,2004,1.0,0
NY15,1980,1.0,0
NY15,1982,1.0,0
NY15,1984,1.0,0
NY15,1986,1.0,0
NY15,1988,1.0,0
NY15,1990,1.0,0
NY15,1992,1.0,0
NY15,1994,1.0,0
NY15,1996,1.0,0
NY15,1998,1.0,0
NY15,2000,1.0,0
NY15,2002,1.0,0
NY15,2004,1.0,0
NY16,1980,1.0,0
NY16,1982,1.0,0
NY16,1984,1.0,0
NY16,1986,1.0,0
NY16,1988,1.0,0
NY16,1990,1.0,0
NY16,1992,1.0,0
NY16,1994,1.0,0
NY16,1996,1.0,0
NY16,1998,1.0,0
NY16,2000,1.0,0
NY16,2002,1.0,0
NY16,2004,1.0,0
NY17,1980,1.0,0
NY17,1982,1.0,0
NY17,1984,1.0,0
NY17,1986,1.0,0
NY17,1988,1.0,0
NY17,1990,1.0,0
NY17,1992,1.0,0
NY17,1994,1.0,0
NY17,1996,1.0,0
NY17,1998,1.0,0
NY17,2000,1.0,0
NY17,2002,1.0,0
NY17,2004,1.0,0
NY18,1980,1.0,0
NY18,1982,1.0,0
NY18,1984,1.0,0
NY18,1986,1.0,0
NY18,1988,1.0,0
NY18,1990,1.0,0
NY18,1992,1.0,0
NY18,1994,1.0,0
NY18,1996,1.0,0
NY18,1998,1.0,0
NY18,2000,1.0,0
NY18,2002,1.0,0
NY18,2004,1.0,0
NY19,1980,1.0,0
NY19,1982,1.0,0
NY19,1984,1.0,0
NY19,1986,1.0,0
NY19,1988,1.0,0
NY19,1990,1.0,0
NY19,1992,1.0,0
NY19,1994,1.0,0
NY19,1996,1.0,0
NY19,1998,1.0,0
NY19,2000,1.0,0
NY19,2002,1.0,0
NY19,2004,1.0,0
NY20,1980,1.0,0
NY20,1982,1.0,0
NY20,1984,1.0,0
NY20,1986,1.0,0
NY20,1988,1.0,0
NY20,1990,1.0,0
NY20,1992,1.0,0
NY20,1994,1.0,0
NY20,1996,1.0,0
NY20,1998,1.0,0
NY20,2000,1.0,0
NY20,2002,1.0,0
NY20,2004,1.0,0
NY21,1980,1.0,0
NY21,1982,1.0,0
NY21,1984,1.0,0
NY21,1986,1.0,0
NY21,1988,1.0,0
NY21,1990,1.0,0
NY21,1992,1.0,0
NY21,1994,1.0,0
NY21,1996,1.0,0
